repetition,cviter,trial,num.layers,units1,units2,units3,mse.test.mean,time.in.mins
2,8,4,1,38,64,35,100.561363667458,91.3898506800334
2,8,5,1,44,60,23,100.585560844603,91.3898506800334
2,8,6,1,56,64,11,100.722124068283,91.3898506800334
2,8,7,1,19,58,10,100.8994481126,91.3898506800334
2,8,8,1,47,56,55,100.979240301528,91.3898506800334
2,8,9,1,64,64,64,101.054117932267,91.3898506800334
2,8,10,1,64,15,8,101.057387188505,91.3898506800334
20,8,1,1,64,16,64,100.037504053615,91.7084884643555
20,8,2,1,64,58,8,100.070650550624,91.7084884643555
20,8,3,1,48,61,37,100.088986642589,91.7084884643555
20,8,4,1,56,64,11,100.108095444134,91.7084884643555
20,8,5,1,64,14,8,100.208486212237,91.7084884643555
20,8,6,1,21,64,56,100.379749071246,91.7084884643555
20,8,7,1,64,50,8,100.463648624073,91.7084884643555
20,8,8,1,64,64,64,100.511666025994,91.7084884643555
20,8,9,1,64,16,36,100.595873104518,91.7084884643555
20,8,10,1,47,56,55,100.654150517096,91.7084884643555
1,8,1,1,56,64,11,99.779994567855,97.0281326850255
1,8,2,1,64,62,64,100.017778375563,97.0281326850255
1,8,3,1,9,64,64,100.026651636555,97.0281326850255
1,8,4,1,64,51,64,100.079334484572,97.0281326850255
1,8,5,1,38,61,35,100.116442848006,97.0281326850255
1,8,6,1,41,55,44,100.140867942261,97.0281326850255
1,8,7,1,21,64,64,100.198687410987,97.0281326850255
1,8,8,1,47,56,55,100.474380968429,97.0281326850255
1,8,9,1,38,55,41,100.549715437486,97.0281326850255
1,8,10,1,37,55,40,100.950342257447,97.0281326850255
15,8,1,1,23,64,64,100.550585244042,95.0409849524498
15,8,2,1,64,16,64,100.637735896674,95.0409849524498
15,8,3,1,19,58,10,100.966507488419,95.0409849524498
15,8,4,1,64,45,64,100.994697789969,95.0409849524498
15,8,5,1,8,62,56,101.082055082914,95.0409849524498
15,8,6,1,64,50,8,101.104670625253,95.0409849524498
15,8,7,1,56,64,11,101.173231444532,95.0409849524498
15,8,8,1,63,60,34,101.248829182739,95.0409849524498
15,8,9,1,8,49,27,101.425821825726,95.0409849524498
15,8,10,1,54,8,51,101.456350129489,95.0409849524498
12,8,1,1,8,22,64,100.661686939891,92.437382598718
12,8,2,1,8,59,64,100.668271332917,92.437382598718
12,8,3,1,16,64,57,100.684826341348,92.437382598718
12,8,4,1,8,50,64,100.776057721366,92.437382598718
12,8,5,1,56,64,11,100.94728868158,92.437382598718
12,8,6,1,47,56,55,101.116610728022,92.437382598718
12,8,7,1,36,62,38,101.217161272231,92.437382598718
12,8,8,1,64,44,64,101.238189072369,92.437382598718
12,8,9,1,19,58,10,101.263382818425,92.437382598718
12,8,10,1,64,64,64,101.418672910251,92.437382598718
4,8,1,1,8,64,50,100.022746128252,91.0921467502912
4,8,2,1,16,64,34,100.420825173064,91.0921467502912
4,8,3,1,8,48,64,100.683798462177,91.0921467502912
4,8,4,1,64,43,64,100.766988635123,91.0921467502912
4,8,5,1,64,17,64,100.892613028681,91.0921467502912
4,8,6,1,26,62,64,100.915695917974,91.0921467502912
4,8,7,1,64,48,8,100.935651696407,91.0921467502912
4,8,8,1,19,58,10,101.074502771913,91.0921467502912
4,8,9,1,56,64,11,101.163586424932,91.0921467502912
4,8,10,1,8,59,47,101.277958429965,91.0921467502912
19,8,1,1,16,64,58,99.8469896914436,94.5424097657204
19,8,2,1,64,8,64,99.8541022957743,94.5424097657204
19,8,3,1,36,62,37,99.9077801488324,94.5424097657204
19,8,4,1,64,17,64,99.9322748427187,94.5424097657204
19,8,5,1,8,64,19,100.106160977821,94.5424097657204
19,8,6,1,64,8,8,100.140732839546,94.5424097657204
19,8,7,1,64,64,63,100.163831368967,94.5424097657204
19,8,8,1,64,15,8,100.17873852687,94.5424097657204
19,8,9,1,56,64,11,100.195133915965,94.5424097657204
19,8,10,1,64,12,45,100.263742695832,94.5424097657204
10,8,1,1,64,8,42,101.002039145907,94.4739656011264
10,8,2,1,37,63,30,101.075856839039,94.4739656011264
10,8,3,1,56,64,11,101.160748670709,94.4739656011264
10,8,4,1,64,61,41,101.342970837327,94.4739656011264
10,8,5,1,64,49,8,101.388193465175,94.4739656011264
10,8,6,1,8,64,33,101.389095689861,94.4739656011264
10,8,7,1,64,16,64,101.44194192399,94.4739656011264
10,8,8,1,21,64,60,101.612603811536,94.4739656011264
10,8,9,1,64,13,8,101.778972309353,94.4739656011264
10,8,10,1,47,56,55,101.789301817475,94.4739656011264
6,8,1,1,64,16,16,100.237133460613,99.0475650350253
6,8,2,1,46,64,8,100.270577626659,99.0475650350253
6,8,3,1,19,58,10,100.286299058536,99.0475650350253
6,8,4,1,19,64,35,100.476266840816,99.0475650350253
6,8,5,1,58,17,64,100.581139322561,99.0475650350253
6,8,6,1,47,56,55,100.836801080219,99.0475650350253
6,8,7,1,37,53,24,100.912904925866,99.0475650350253
6,8,8,1,56,64,11,101.013766378553,99.0475650350253
6,8,9,1,51,8,8,101.123573767067,99.0475650350253
6,8,10,1,8,51,27,101.42344570821,99.0475650350253
16,8,1,1,8,48,64,100.171542600753,94.3167837659518
16,8,2,1,56,64,11,100.3515620453,94.3167837659518
16,8,3,1,64,17,64,100.449973079173,94.3167837659518
16,8,4,1,64,44,64,100.450206830873,94.3167837659518
16,8,5,1,64,64,64,100.471662266106,94.3167837659518
16,8,6,1,18,64,52,100.575374307961,94.3167837659518
16,8,7,1,42,62,34,100.739181606575,94.3167837659518
16,8,8,1,64,49,8,100.740594555375,94.3167837659518
16,8,9,1,64,28,64,100.926159183412,94.3167837659518
16,8,10,1,19,58,10,101.00020849658,94.3167837659518
14,8,1,1,17,64,64,100.566304876937,93.20774213473
14,8,2,1,29,64,35,100.619305459401,93.20774213473
14,8,3,1,56,64,11,100.765559319824,93.20774213473
14,8,4,1,8,64,62,100.800776463141,93.20774213473
14,8,5,1,19,58,10,100.975996118963,93.20774213473
14,8,6,1,61,9,63,100.982917690739,93.20774213473
14,8,7,1,64,64,59,100.986495390836,93.20774213473
14,8,8,1,64,26,8,101.050611422992,93.20774213473
14,8,9,1,51,8,8,101.237421969729,93.20774213473
14,8,10,1,47,56,55,101.300451498122,93.20774213473
9,7,1,1,64,15,55,100.100104292936,112.365764232477
9,7,2,1,22,64,64,100.101358064615,112.365764232477
9,7,3,1,64,24,47,100.19477491793,112.365764232477
9,7,4,1,64,17,63,100.215468569105,112.365764232477
9,7,5,1,56,64,11,100.328421772024,112.365764232477
9,7,6,1,32,64,35,100.364882042972,112.365764232477
9,7,7,1,19,58,10,100.366695606046,112.365764232477
9,7,8,1,47,56,55,100.418166814131,112.365764232477
9,7,9,1,55,8,48,100.717400157731,112.365764232477
9,7,10,1,41,49,39,100.887843284631,112.365764232477
13,8,1,1,56,64,11,100.434718113625,105.18750470082
13,8,2,1,39,64,34,100.453773850609,105.18750470082
13,8,3,1,59,64,64,100.464590143954,105.18750470082
13,8,4,1,64,19,50,100.522396436567,105.18750470082
13,8,5,1,8,64,49,100.585415342731,105.18750470082
13,8,6,1,64,58,22,100.605015991863,105.18750470082
13,8,7,1,57,8,31,100.657008573783,105.18750470082
13,8,8,1,19,58,10,100.826332400007,105.18750470082
13,8,9,1,22,64,64,101.058875842791,105.18750470082
13,8,10,1,47,56,55,101.129313465048,105.18750470082
5,8,1,1,48,64,34,100.227338885858,97.6492560664813
5,8,2,1,56,64,11,100.248990027254,97.6492560664813
5,8,3,1,64,61,43,100.468622448795,97.6492560664813
5,8,4,1,24,64,46,100.585776467477,97.6492560664813
5,8,5,1,8,8,58,100.631576488555,97.6492560664813
5,8,6,1,22,63,64,100.661364112662,97.6492560664813
5,8,7,1,8,19,64,100.835104699943,97.6492560664813
5,8,8,1,47,56,55,101.060661582023,97.6492560664813
5,8,9,1,47,8,8,101.169894349785,97.6492560664813
5,8,10,1,19,58,10,101.426924708571,97.6492560664813
8,8,1,1,64,12,43,100.21141264007,94.0779042482376
8,8,2,1,64,16,64,100.291313614161,94.0779042482376
8,8,3,1,56,64,11,100.306800794033,94.0779042482376
8,8,4,1,64,8,64,100.309617225131,94.0779042482376
8,8,5,1,38,64,34,100.375319268308,94.0779042482376
8,8,6,1,64,59,27,100.473373842813,94.0779042482376
8,8,7,1,11,64,56,100.503035184172,94.0779042482376
8,8,8,1,64,8,14,100.598195885848,94.0779042482376
8,8,9,1,64,43,64,100.599369957587,94.0779042482376
8,8,10,1,47,56,55,100.688367060228,94.0779042482376
3,9,1,1,64,14,34,100.504974345258,90.4102922320366
3,9,2,1,8,54,64,100.505514093295,90.4102922320366
3,9,3,1,8,64,64,100.623571434761,90.4102922320366
3,9,4,1,64,12,8,100.643694500956,90.4102922320366
3,9,5,1,64,8,42,100.675177600026,90.4102922320366
3,9,6,1,64,15,64,100.824803218018,90.4102922320366
3,9,7,1,64,44,64,100.901455710312,90.4102922320366
3,9,8,1,64,53,8,101.087418025271,90.4102922320366
3,9,9,1,47,56,55,101.266167389261,90.4102922320366
3,9,10,1,19,58,10,101.387957248995,90.4102922320366
7,9,1,1,64,14,42,99.6135269047856,94.0490756511688
7,9,2,1,64,44,64,99.7205902024325,94.0490756511688
7,9,3,1,64,16,64,99.7370332276668,94.0490756511688
7,9,4,1,39,61,35,99.9308236055405,94.0490756511688
7,9,5,1,64,14,8,100.00281389197,94.0490756511688
7,9,6,1,56,64,11,100.020831584291,94.0490756511688
7,9,7,1,64,8,55,100.094986119622,94.0490756511688
7,9,8,1,64,50,8,100.130449260411,94.0490756511688
7,9,9,1,19,58,10,100.276012820112,94.0490756511688
7,9,10,1,47,56,55,100.373461647064,94.0490756511688
17,9,1,1,56,64,11,99.7228941709368,90.5956268509229
17,9,2,1,64,17,64,99.8697363129829,90.5956268509229
17,9,3,1,64,8,62,100.003991344749,90.5956268509229
17,9,4,1,64,15,8,100.057655574304,90.5956268509229
17,9,5,1,64,61,37,100.137719118924,90.5956268509229
17,9,6,1,64,50,8,100.148560367447,90.5956268509229
17,9,7,1,47,56,55,100.364743193938,90.5956268509229
17,9,8,1,19,58,10,100.370794233023,90.5956268509229
17,9,9,1,19,64,58,100.371206745264,90.5956268509229
17,9,10,1,64,44,64,100.587808152665,90.5956268509229
18,9,1,1,8,20,64,100.612066121742,89.4173592805862
18,9,2,1,8,64,64,100.767432776082,89.4173592805862
18,9,3,1,64,16,64,100.80016481099,89.4173592805862
18,9,4,1,64,48,9,100.879642019926,89.4173592805862
18,9,5,1,8,61,39,100.983044981959,89.4173592805862
18,9,6,1,64,44,64,101.039451004192,89.4173592805862
18,9,7,1,64,28,64,101.04658765575,89.4173592805862
18,9,8,1,47,56,55,101.2129775621,89.4173592805862
18,9,9,1,19,58,10,101.360844446954,89.4173592805862
18,9,10,1,41,21,64,101.448408358085,89.4173592805862
2,9,1,1,64,17,64,99.4852092589396,93.049603231748
2,9,2,1,8,49,64,99.5957227079137,93.049603231748
2,9,3,1,64,15,39,99.7538808748881,93.049603231748
2,9,4,1,64,49,8,99.8158804473809,93.049603231748
2,9,5,1,64,44,64,99.8264280525874,93.049603231748
2,9,6,1,64,13,8,99.8931175462252,93.049603231748
2,9,7,1,11,64,58,99.9295750492072,93.049603231748
2,9,8,1,56,64,11,99.9607719124715,93.049603231748
2,9,9,1,47,56,55,100.105624161437,93.049603231748
2,9,10,1,19,58,10,100.11256950653,93.049603231748
11,9,1,1,39,64,39,99.9828134222521,97.2868967016538
11,9,2,1,12,63,62,100.184547516818,97.2868967016538
11,9,3,1,56,64,11,100.218580630209,97.2868967016538
11,9,4,1,8,64,46,100.310106657554,97.2868967016538
11,9,5,1,64,49,8,100.491286594285,97.2868967016538
11,9,6,1,64,61,44,100.547571940876,97.2868967016538
11,9,7,1,19,58,10,100.688548657471,97.2868967016538
11,9,8,1,8,47,61,100.824996315077,97.2868967016538
11,9,9,1,8,51,8,101.001930448186,97.2868967016538
11,9,10,1,28,62,27,101.005030214462,97.2868967016538
20,9,1,1,56,64,11,100.050648033802,94.1686836004257
20,9,2,1,8,64,64,100.126120988388,94.1686836004257
20,9,3,1,64,51,8,100.167144699663,94.1686836004257
20,9,4,1,64,58,8,100.207755478652,94.1686836004257
20,9,5,1,64,43,64,100.282457252244,94.1686836004257
20,9,6,1,8,46,64,100.286565801263,94.1686836004257
20,9,7,1,64,64,64,100.40884424788,94.1686836004257
20,9,8,1,64,8,8,100.423520253872,94.1686836004257
20,9,9,1,64,14,64,100.519082925403,94.1686836004257
20,9,10,1,47,56,55,100.720573800167,94.1686836004257
1,9,1,1,64,17,64,100.700785417125,98.2051288167636
1,9,2,1,64,47,8,100.719702437864,98.2051288167636
1,9,3,1,56,64,11,100.832973002919,98.2051288167636
1,9,4,1,64,42,55,100.8479811062,98.2051288167636
1,9,5,1,38,61,38,100.85791428031,98.2051288167636
1,9,6,1,64,16,8,100.928145091813,98.2051288167636
1,9,7,1,8,64,62,101.131711258109,98.2051288167636
1,9,8,1,19,58,10,101.273188105174,98.2051288167636
1,9,9,1,47,56,55,101.952990164458,98.2051288167636
1,9,10,1,8,47,44,102.125313967581,98.2051288167636
12,9,1,1,64,44,64,99.8884921797183,90.4716535329819
12,9,2,1,64,47,8,99.9433944600476,90.4716535329819
12,9,3,1,64,62,58,100.079871368275,90.4716535329819
12,9,4,1,64,41,8,100.148846205638,90.4716535329819
12,9,5,1,64,15,8,100.229580448816,90.4716535329819
12,9,6,1,64,17,64,100.375871247109,90.4716535329819
12,9,7,1,64,8,42,100.455869796311,90.4716535329819
12,9,8,1,22,64,64,100.524398547228,90.4716535329819
12,9,9,1,56,64,11,100.623214121658,90.4716535329819
12,9,10,1,47,56,55,100.758044056974,90.4716535329819
4,9,1,1,64,16,64,100.772197700013,90.6989672819773
4,9,2,1,56,64,11,100.828928792514,90.6989672819773
4,9,3,1,64,51,8,100.998225637306,90.6989672819773
4,9,4,1,64,62,39,101.076827081932,90.6989672819773
4,9,5,1,64,14,8,101.161755124508,90.6989672819773
4,9,6,1,64,16,39,101.163413543333,90.6989672819773
4,9,7,1,64,46,64,101.186182000817,90.6989672819773
4,9,8,1,64,58,8,101.287919128438,90.6989672819773
4,9,9,1,31,64,63,101.340776736248,90.6989672819773
4,9,10,1,47,56,55,101.388700131132,90.6989672819773
19,9,1,1,56,64,11,99.6255661179854,96.411062681675
19,9,2,1,47,64,35,99.6764126898477,96.411062681675
19,9,3,1,12,64,64,99.8597620221476,96.411062681675
19,9,4,1,57,8,64,99.9864718684056,96.411062681675
19,9,5,1,64,14,45,100.035074343861,96.411062681675
19,9,6,1,19,58,10,100.125998890097,96.411062681675
19,9,7,1,23,64,64,100.186873400611,96.411062681675
19,9,8,1,51,8,9,100.332623956273,96.411062681675
19,9,9,1,47,56,55,100.571966039253,96.411062681675
19,9,10,1,16,64,41,100.590901588491,96.411062681675
15,9,1,1,64,60,37,99.8795945807995,101.693872801463
15,9,2,1,64,15,64,99.9541717616019,101.693872801463
15,9,3,1,22,64,64,100.038853411616,101.693872801463
15,9,4,1,56,64,11,100.126245730071,101.693872801463
15,9,5,1,47,56,55,100.134454293291,101.693872801463
15,9,6,1,30,64,35,100.203089330727,101.693872801463
15,9,7,1,64,50,8,100.207998351665,101.693872801463
15,9,8,1,19,58,10,100.209107560555,101.693872801463
15,9,9,1,41,54,39,100.427612962695,101.693872801463
15,9,10,1,8,64,46,100.9252098019,101.693872801463
10,9,1,1,60,8,64,100.270608866359,96.4397827665011
10,9,2,1,56,64,11,100.275622078366,96.4397827665011
10,9,3,1,35,64,11,100.382513569046,96.4397827665011
10,9,4,1,24,61,44,100.962677731715,96.4397827665011
10,9,5,1,64,62,47,100.966927813927,96.4397827665011
10,9,6,1,19,58,10,101.08126949112,96.4397827665011
10,9,7,1,8,64,64,101.17711181104,96.4397827665011
10,9,8,1,48,54,25,101.436078424372,96.4397827665011
10,9,9,1,47,56,55,101.454679498303,96.4397827665011
10,9,10,1,27,25,51,101.60742456182,96.4397827665011
6,9,1,1,39,63,34,99.7340418321449,96.6472785989443
6,9,2,1,64,8,54,99.8745025848249,96.6472785989443
6,9,3,1,8,64,27,100.056354778414,96.6472785989443
6,9,4,1,64,53,43,100.056747253274,96.6472785989443
6,9,5,1,62,64,64,100.171971582947,96.6472785989443
6,9,6,1,22,64,64,100.243145176827,96.6472785989443
6,9,7,1,27,8,64,100.29561732244,96.6472785989443
6,9,8,1,56,64,11,100.647910795041,96.6472785989443
6,9,9,1,19,58,10,100.812016781429,96.6472785989443
6,9,10,1,47,56,55,100.886021170325,96.6472785989443
14,9,1,1,64,16,8,100.482579700377,91.2707874854406
14,9,2,1,64,18,64,100.498740290773,91.2707874854406
14,9,3,1,8,58,64,100.559324583514,91.2707874854406
14,9,4,1,40,19,64,100.707134713125,91.2707874854406
14,9,5,1,8,47,64,100.77321779508,91.2707874854406
14,9,6,1,33,61,33,100.855181833485,91.2707874854406
14,9,7,1,8,20,64,100.92479722079,91.2707874854406
14,9,8,1,19,58,10,101.001023584756,91.2707874854406
14,9,9,1,8,64,52,101.068565443904,91.2707874854406
14,9,10,1,56,64,11,101.209408780034,91.2707874854406
16,9,1,1,56,64,11,100.139775400147,96.8308301528295
16,9,2,1,20,63,64,100.232882292813,96.8308301528295
16,9,3,1,30,8,61,100.264592711337,96.8308301528295
16,9,4,1,8,47,64,100.274301998689,96.8308301528295
16,9,5,1,47,56,55,100.388479622594,96.8308301528295
16,9,6,1,64,61,45,100.424901238132,96.8308301528295
16,9,7,1,64,48,12,100.443484094975,96.8308301528295
16,9,8,1,19,58,10,100.782522620829,96.8308301528295
16,9,9,1,64,8,38,101.11890100257,96.8308301528295
16,9,10,1,64,43,64,101.179787222917,96.8308301528295
13,9,1,1,8,20,64,100.637489518173,95.8705914974213
13,9,2,1,64,27,64,100.749230456012,95.8705914974213
13,9,3,1,64,50,8,100.781574586141,95.8705914974213
13,9,4,1,64,60,32,100.994911193052,95.8705914974213
13,9,5,1,56,64,11,101.028241440548,95.8705914974213
13,9,6,1,64,17,64,101.101186279662,95.8705914974213
13,9,7,1,64,44,64,101.136822550846,95.8705914974213
13,9,8,1,19,58,10,101.311965212715,95.8705914974213
13,9,9,1,47,56,55,101.390068600795,95.8705914974213
13,9,10,1,55,47,33,101.627032256348,95.8705914974213
5,9,1,1,64,49,8,100.550410675275,93.5679356336594
5,9,2,1,64,14,8,100.650195826523,93.5679356336594
5,9,3,1,19,58,10,100.677534300784,93.5679356336594
5,9,4,1,56,64,11,100.747326527045,93.5679356336594
5,9,5,1,8,64,53,100.8570333707,93.5679356336594
5,9,6,1,8,64,8,101.045598898854,93.5679356336594
5,9,7,1,64,16,64,101.071838291171,93.5679356336594
5,9,8,1,64,8,38,101.206986952848,93.5679356336594
5,9,9,1,34,61,33,101.264544502686,93.5679356336594
5,9,10,1,64,44,64,101.278613071398,93.5679356336594
8,9,1,1,8,64,64,100.118538779475,92.8086868166924
8,9,2,1,64,13,38,100.235878657125,92.8086868166924
8,9,3,1,64,43,64,100.421950706641,92.8086868166924
8,9,4,1,64,20,64,100.484082253035,92.8086868166924
8,9,5,1,64,64,64,100.517178989214,92.8086868166924
8,9,6,1,64,53,8,100.578692185983,92.8086868166924
8,9,7,1,64,8,8,100.614679876737,92.8086868166924
8,9,8,1,64,8,64,100.621544293999,92.8086868166924
8,9,9,1,56,64,11,100.667650924374,92.8086868166924
8,9,10,1,64,59,29,100.754379050025,92.8086868166924
9,8,1,1,37,64,34,99.8119816948814,117.960373417536
9,8,2,1,8,64,26,100.103436731375,117.960373417536
9,8,3,1,64,20,55,100.253715168887,117.960373417536
9,8,4,1,56,64,11,100.363165691243,117.960373417536
9,8,5,1,46,61,35,100.366203352363,117.960373417536
9,8,6,1,19,58,10,100.37222266501,117.960373417536
9,8,7,1,64,49,40,100.386541907205,117.960373417536
9,8,8,1,8,64,44,100.585250064097,117.960373417536
9,8,9,1,47,56,55,100.639293495379,117.960373417536
9,8,10,1,22,33,64,101.18219064334,117.960373417536
3,10,1,1,39,62,42,99.2916454574549,94.216274980704
3,10,2,1,8,47,64,99.5751284898992,94.216274980704
3,10,3,1,11,64,64,99.6033224734375,94.216274980704
3,10,4,1,64,16,64,99.658337738181,94.216274980704
3,10,5,1,64,47,28,99.7395273445469,94.216274980704
3,10,6,1,56,64,11,99.7587485600179,94.216274980704
3,10,7,1,47,56,55,99.760031716389,94.216274980704
3,10,8,1,19,58,10,100.169430238256,94.216274980704
3,10,9,1,64,42,64,100.230396511184,94.216274980704
3,10,10,1,64,14,8,100.27495170507,94.216274980704
7,10,1,1,8,64,55,99.6166110689438,96.230456550916
7,10,2,1,22,64,64,99.8968093536339,96.230456550916
7,10,3,1,14,64,64,100.07130086803,96.230456550916
7,10,4,1,57,17,64,100.086940159562,96.230456550916
7,10,5,1,64,51,39,100.134523088945,96.230456550916
7,10,6,1,37,64,35,100.162227072143,96.230456550916
7,10,7,1,16,64,36,100.200940572692,96.230456550916
7,10,8,1,64,25,47,100.308003768537,96.230456550916
7,10,9,1,56,64,11,100.48192824745,96.230456550916
7,10,10,1,19,58,10,100.552032715162,96.230456550916
17,10,1,1,64,51,8,99.5041000764336,95.3958959817886
17,10,2,1,19,58,10,99.8093188179344,95.3958959817886
17,10,3,1,64,14,8,99.9036383912438,95.3958959817886
17,10,4,1,64,16,64,99.9541611299926,95.3958959817886
17,10,5,1,47,56,55,100.023062597177,95.3958959817886
17,10,6,1,56,64,11,100.02574366069,95.3958959817886
17,10,7,1,23,27,57,100.23139801074,95.3958959817886
17,10,8,1,51,42,32,100.689826310171,95.3958959817886
17,10,9,1,55,32,37,100.855521068914,95.3958959817886
17,10,10,1,40,25,27,101.329976260474,95.3958959817886
18,10,1,1,64,17,64,100.38032519713,98.1014853994052
18,10,2,1,64,8,64,100.410168293786,98.1014853994052
18,10,3,1,64,48,9,100.625298472286,98.1014853994052
18,10,4,1,64,43,64,100.677616296051,98.1014853994052
18,10,5,1,8,48,64,100.710394902538,98.1014853994052
18,10,6,1,36,61,39,100.817635121339,98.1014853994052
18,10,7,1,56,64,11,100.943042807382,98.1014853994052
18,10,8,1,19,58,10,100.975012410871,98.1014853994052
18,10,9,1,8,64,61,100.985166919299,98.1014853994052
18,10,10,1,64,15,8,101.115147256186,98.1014853994052
2,10,1,1,22,64,56,99.5289853993072,94.2861746827761
2,10,2,1,56,64,11,99.6159613851043,94.2861746827761
2,10,3,1,8,61,64,99.8865077236782,94.2861746827761
2,10,4,1,8,64,8,99.9262915224868,94.2861746827761
2,10,5,1,64,50,8,99.9518354021668,94.2861746827761
2,10,6,1,64,18,64,100.261295054345,94.2861746827761
2,10,7,1,44,62,38,100.267313644911,94.2861746827761
2,10,8,1,64,59,8,100.382035085522,94.2861746827761
2,10,9,1,64,64,64,100.432000728718,94.2861746827761
2,10,10,1,19,58,10,100.577136013566,94.2861746827761
11,10,1,1,64,8,36,100.073601338374,92.5703236500422
11,10,2,1,64,46,64,100.084875410765,92.5703236500422
11,10,3,1,64,51,64,100.338478722796,92.5703236500422
11,10,4,1,64,51,8,100.425335789334,92.5703236500422
11,10,5,1,64,48,41,100.506732663589,92.5703236500422
11,10,6,1,47,56,55,100.508739360912,92.5703236500422
11,10,7,1,19,58,10,100.529093377516,92.5703236500422
11,10,8,1,43,60,37,100.534076595349,92.5703236500422
11,10,9,1,56,64,11,100.70831235548,92.5703236500422
11,10,10,1,14,63,59,100.740040030706,92.5703236500422
20,10,1,1,21,64,43,99.8417738020067,91.7690897862117
20,10,2,1,41,8,63,99.9040021094647,91.7690897862117
20,10,3,1,8,64,64,99.9201922171732,91.7690897862117
20,10,4,1,18,23,64,99.9258902005415,91.7690897862117
20,10,5,1,64,22,64,99.984098884309,91.7690897862117
20,10,6,1,28,64,42,100.04784380624,91.7690897862117
20,10,7,1,64,54,35,100.148013306417,91.7690897862117
20,10,8,1,56,64,11,100.254345938487,91.7690897862117
20,10,9,1,19,58,10,100.32121590128,91.7690897862117
20,10,10,1,63,10,47,100.360947375591,91.7690897862117
12,10,1,1,18,64,64,99.7547337820709,90.9321301341057
12,10,2,1,64,12,34,99.8501323923148,90.9321301341057
12,10,3,1,64,15,64,99.9162993437496,90.9321301341057
12,10,4,1,64,49,8,99.9274765301462,90.9321301341057
12,10,5,1,64,44,64,99.9397819164996,90.9321301341057
12,10,6,1,64,63,64,99.9398025575098,90.9321301341057
12,10,7,1,64,8,8,99.96061235245,90.9321301341057
12,10,8,1,56,64,11,100.022979010349,90.9321301341057
12,10,9,1,64,8,64,100.169882680465,90.9321301341057
12,10,10,1,8,48,64,100.268107048032,90.9321301341057
1,10,1,1,49,64,37,99.3281881251029,94.4924026330312
1,10,2,1,64,11,64,99.3930273138511,94.4924026330312
1,10,3,1,16,63,64,99.4043152604474,94.4924026330312
1,10,4,1,56,64,11,99.454876408494,94.4924026330312
1,10,5,1,64,61,49,99.7395742253731,94.4924026330312
1,10,6,1,56,13,47,99.7690395536828,94.4924026330312
1,10,7,1,8,8,59,99.9916786675462,94.4924026330312
1,10,8,1,47,56,55,100.171521695509,94.4924026330312
1,10,9,1,19,58,10,100.185266017781,94.4924026330312
1,10,10,1,47,8,8,100.687739620284,94.4924026330312
4,10,1,1,64,17,64,99.1912248710216,93.0763694326083
4,10,2,1,64,49,8,99.528976069364,93.0763694326083
4,10,3,1,56,64,11,99.6604189037304,93.0763694326083
4,10,4,1,8,48,64,99.667540049565,93.0763694326083
4,10,5,1,64,8,64,99.6927011514677,93.0763694326083
4,10,6,1,15,64,60,99.9308629985733,93.0763694326083
4,10,7,1,64,15,8,100.059802056671,93.0763694326083
4,10,8,1,64,45,64,100.17961997403,93.0763694326083
4,10,9,1,19,58,10,100.248011877711,93.0763694326083
4,10,10,1,43,61,38,100.282332282226,93.0763694326083
6,10,1,1,64,14,8,100.406561311129,87.8273454666138
6,10,2,1,64,50,8,100.557356026494,87.8273454666138
6,10,3,1,64,8,31,100.664893262911,87.8273454666138
6,10,4,1,64,46,64,100.691111245962,87.8273454666138
6,10,5,1,25,64,64,100.695119395442,87.8273454666138
6,10,6,1,64,62,51,100.702360584751,87.8273454666138
6,10,7,1,64,40,19,100.784541068773,87.8273454666138
6,10,8,1,47,56,55,100.974024321316,87.8273454666138
6,10,9,1,56,64,11,100.986049884338,87.8273454666138
6,10,10,1,8,49,64,100.999693829795,87.8273454666138
10,10,1,1,9,64,63,100.302686331187,91.9546383976936
10,10,2,1,64,13,8,100.557338356409,91.9546383976936
10,10,3,1,57,17,64,100.727742882131,91.9546383976936
10,10,4,1,59,64,37,100.773106224321,91.9546383976936
10,10,5,1,56,64,11,100.784735219462,91.9546383976936
10,10,6,1,23,64,64,101.000602293854,91.9546383976936
10,10,7,1,47,56,55,101.145935655788,91.9546383976936
10,10,8,1,19,58,10,101.235880015486,91.9546383976936
10,10,9,1,42,55,29,101.26776971146,91.9546383976936
10,10,10,1,55,8,44,102.063742853476,91.9546383976936
19,10,1,1,64,43,64,100.739393212202,94.6893903334935
19,10,2,1,64,48,8,100.875019826128,94.6893903334935
19,10,3,1,64,16,64,100.893403923181,94.6893903334935
19,10,4,1,37,61,36,101.09800713826,94.6893903334935
19,10,5,1,56,64,11,101.102953928899,94.6893903334935
19,10,6,1,19,58,10,101.158959731385,94.6893903334935
19,10,7,1,64,8,56,101.247326613442,94.6893903334935
19,10,8,1,64,14,8,101.256283071309,94.6893903334935
19,10,9,1,8,64,56,101.322069113874,94.6893903334935
19,10,10,1,64,54,8,101.65539418036,94.6893903334935
14,10,1,1,8,64,20,99.9265352386218,89.7938132007917
14,10,2,1,64,44,64,100.054582161279,89.7938132007917
14,10,3,1,64,15,8,100.170908990935,89.7938132007917
14,10,4,1,56,64,11,100.243439590732,89.7938132007917
14,10,5,1,64,17,64,100.289947850611,89.7938132007917
