repetition,cviter,trial,num.layers,units1,units2,units3,mse.test.mean,time.in.mins
16,8,8,1,27,64,58,154.828202157944,43.2319865663846
16,8,9,1,64,64,8,154.842360526351,43.2319865663846
16,8,10,1,17,41,62,155.680463714163,43.2319865663846
14,8,1,2,37,64,64,148.536637173513,50.4142786979675
14,8,2,2,64,44,64,148.9591763561,50.4142786979675
14,8,3,2,64,64,55,150.600013503325,50.4142786979675
14,8,4,1,64,30,58,153.65670342712,50.4142786979675
14,8,5,1,25,64,57,154.267881017932,50.4142786979675
14,8,6,1,64,33,19,154.370965486188,50.4142786979675
14,8,7,1,39,62,26,155.62506714713,50.4142786979675
14,8,8,1,64,64,8,155.673658355526,50.4142786979675
14,8,9,1,17,41,62,156.205035733166,50.4142786979675
14,8,10,1,34,41,64,157.396305439536,50.4142786979675
4,8,1,2,64,48,64,143.572301380026,48.5475506862005
4,8,2,2,64,64,46,147.672288616594,48.5475506862005
4,8,3,2,37,64,64,150.336813126069,48.5475506862005
4,8,4,1,39,62,26,153.684386937796,48.5475506862005
4,8,5,1,64,27,64,154.959678151765,48.5475506862005
4,8,6,2,56,53,56,155.459362542189,48.5475506862005
4,8,7,1,64,33,19,155.705789304486,48.5475506862005
4,8,8,1,33,42,64,155.951852220309,48.5475506862005
4,8,9,1,17,41,62,158.172131434976,48.5475506862005
4,8,10,1,23,64,62,158.226085068075,48.5475506862005
2,8,1,2,64,64,54,147.965222797558,46.9746110518773
2,8,2,2,38,64,64,148.235252946579,46.9746110518773
2,8,3,2,64,64,16,148.655809257169,46.9746110518773
2,8,4,2,64,49,64,149.162064353171,46.9746110518773
2,8,5,1,64,64,8,154.736130043914,46.9746110518773
2,8,6,1,64,33,19,154.939253448472,46.9746110518773
2,8,7,1,25,64,57,155.432580454539,46.9746110518773
2,8,8,1,17,41,62,156.635111695597,46.9746110518773
2,8,9,1,39,62,26,156.889014992082,46.9746110518773
2,8,10,1,34,42,64,156.889648257046,46.9746110518773
1,8,1,2,36,64,64,146.480673341595,48.957949300607
1,8,2,2,64,64,48,147.218228233668,48.957949300607
1,8,3,2,64,49,64,148.605156590701,48.957949300607
1,8,4,1,64,31,59,153.952304912996,48.957949300607
1,8,5,1,34,41,64,154.92665530914,48.957949300607
1,8,6,1,64,33,19,156.059877292691,48.957949300607
1,8,7,1,23,64,64,156.222858827874,48.957949300607
1,8,8,1,64,64,8,157.019571818595,48.957949300607
1,8,9,1,17,41,62,157.484318449545,48.957949300607
1,8,10,1,39,62,26,159.003868201254,48.957949300607
18,8,1,2,64,52,64,145.481249462416,49.4690672000249
18,8,2,2,64,64,44,149.433205646267,49.4690672000249
18,8,3,2,34,64,61,151.407827731783,49.4690672000249
18,8,4,1,33,42,64,151.857211653093,49.4690672000249
18,8,5,1,64,64,8,152.227784520752,49.4690672000249
18,8,6,1,64,33,19,152.889026528063,49.4690672000249
18,8,7,1,64,29,64,153.313510545549,49.4690672000249
18,8,8,1,24,64,58,155.336498161816,49.4690672000249
18,8,9,1,39,62,26,155.554746937517,49.4690672000249
18,8,10,1,64,64,26,155.835302440654,49.4690672000249
19,8,1,2,38,64,64,143.97474095213,46.1459599335988
19,8,2,2,64,51,64,145.496109040974,46.1459599335988
19,8,3,1,64,64,47,149.957505870807,46.1459599335988
19,8,4,1,64,31,64,152.262650896992,46.1459599335988
19,8,5,1,64,64,8,153.116446830619,46.1459599335988
19,8,6,1,64,33,19,153.170152281294,46.1459599335988
19,8,7,1,17,41,62,154.568937705516,46.1459599335988
19,8,8,1,23,64,60,154.921401098032,46.1459599335988
19,8,9,1,34,42,64,155.952864553171,46.1459599335988
19,8,10,1,39,62,26,156.51524680113,46.1459599335988
5,8,1,2,37,64,64,149.370061346096,52.7120884180069
5,8,2,2,64,64,55,150.250419160398,52.7120884180069
5,8,3,1,64,64,8,153.296338386543,52.7120884180069
5,8,4,1,64,31,64,153.441109385498,52.7120884180069
5,8,5,1,34,41,64,154.165184643833,52.7120884180069
5,8,6,1,64,33,19,154.871472004395,52.7120884180069
5,8,7,2,58,47,64,155.196439828422,52.7120884180069
5,8,8,1,17,41,62,155.690773580645,52.7120884180069
5,8,9,2,57,64,25,157.604640440955,52.7120884180069
5,8,10,1,39,62,26,160.435060441144,52.7120884180069
20,8,1,2,64,64,53,144.54791100703,47.7388336698214
20,8,2,2,37,64,64,144.95258587274,47.7388336698214
20,8,3,2,64,46,64,147.313442031193,47.7388336698214
20,8,4,1,34,41,64,152.970165988908,47.7388336698214
20,8,5,1,64,28,64,153.94813380201,47.7388336698214
20,8,6,1,64,64,8,155.06819434737,47.7388336698214
20,8,7,1,64,64,41,155.379394596184,47.7388336698214
20,8,8,1,26,64,57,156.155177347727,47.7388336698214
20,8,9,1,64,33,19,157.184348470945,47.7388336698214
20,8,10,1,39,62,26,157.789385133012,47.7388336698214
11,8,1,2,35,64,64,147.443889493441,49.5965597987175
11,8,2,2,53,64,64,151.635092790121,49.5965597987175
11,8,3,1,26,64,58,153.982444703753,49.5965597987175
11,8,4,2,64,58,64,154.172889933515,49.5965597987175
11,8,5,1,34,41,64,154.497103805935,49.5965597987175
11,8,6,1,64,28,64,155.277909273168,49.5965597987175
11,8,7,1,64,33,19,156.512268321862,49.5965597987175
11,8,8,1,39,62,26,156.857632621174,49.5965597987175
11,8,9,1,17,41,62,157.073909579176,49.5965597987175
11,8,10,1,64,64,39,157.666872165946,49.5965597987175
6,8,1,2,64,44,64,145.302184042707,50.09112145106
6,8,2,2,36,64,64,148.209549407336,50.09112145106
6,8,3,1,64,64,8,154.053692034358,50.09112145106
6,8,4,2,64,64,54,154.265360438239,50.09112145106
6,8,5,1,64,28,64,154.996165525752,50.09112145106
6,8,6,1,33,41,64,155.705437984816,50.09112145106
6,8,7,1,64,33,19,156.030780837996,50.09112145106
6,8,8,1,26,64,57,157.001950828887,50.09112145106
6,8,9,1,17,41,62,157.421029421869,50.09112145106
6,8,10,1,39,62,26,158.524841698271,50.09112145106
7,8,1,2,64,64,57,149.532708072531,50.7288500348727
7,8,2,2,38,64,64,151.802698082067,50.7288500348727
7,8,3,1,64,64,27,155.116691499397,50.7288500348727
7,8,4,1,64,64,8,155.351481078646,50.7288500348727
7,8,5,1,27,64,59,156.032211311214,50.7288500348727
7,8,6,1,34,40,64,156.054631275594,50.7288500348727
7,8,7,1,64,33,19,156.483728573968,50.7288500348727
7,8,8,2,57,64,25,156.833721777663,50.7288500348727
7,8,9,1,39,62,26,158.424960441059,50.7288500348727
7,8,10,2,57,46,64,158.667519217816,50.7288500348727
12,8,1,2,64,64,45,142.908755480733,51.7311351974805
12,8,2,2,64,52,64,145.111998650179,51.7311351974805
12,8,3,2,37,64,64,145.293380435106,51.7311351974805
12,8,4,1,64,64,59,150.030602908887,51.7311351974805
12,8,5,1,26,64,57,150.140396199676,51.7311351974805
12,8,6,1,64,33,19,150.299101540315,51.7311351974805
12,8,7,1,64,64,8,152.04629906503,51.7311351974805
12,8,8,1,64,29,64,152.54479117085,51.7311351974805
12,8,9,1,17,41,62,154.492733441939,51.7311351974805
12,8,10,1,34,41,64,154.517464672951,51.7311351974805
9,8,1,2,64,64,54,142.909596785713,44.5617135842641
9,8,2,2,64,45,64,144.63348069362,44.5617135842641
9,8,3,2,36,64,64,145.565080740159,44.5617135842641
9,8,4,1,64,64,8,150.313526924948,44.5617135842641
9,8,5,1,34,41,64,151.999515050637,44.5617135842641
9,8,6,1,64,33,19,153.74134611543,44.5617135842641
9,8,7,1,64,64,26,154.19093249298,44.5617135842641
9,8,8,1,27,64,54,154.337773435396,44.5617135842641
9,8,9,1,39,62,26,155.581103610458,44.5617135842641
9,8,10,1,17,41,62,156.964489975987,44.5617135842641
13,8,1,2,64,64,17,143.534290988333,46.8086061517398
13,8,2,2,37,64,64,144.377183310739,46.8086061517398
13,8,3,2,64,64,44,146.300468625933,46.8086061517398
13,8,4,2,64,54,60,147.961583948697,46.8086061517398
13,8,5,1,34,41,64,149.000635914353,46.8086061517398
13,8,6,1,64,33,19,149.31109328153,46.8086061517398
13,8,7,1,64,28,64,150.606313742684,46.8086061517398
13,8,8,1,64,64,8,152.058139704048,46.8086061517398
13,8,9,1,27,64,58,152.882781602379,46.8086061517398
13,8,10,1,17,41,62,154.221130863073,46.8086061517398
15,8,1,2,37,64,64,149.975709292927,52.8785008827845
15,8,2,2,64,55,64,150.969813581639,52.8785008827845
15,8,3,1,64,28,64,156.442456020012,52.8785008827845
15,8,4,1,23,64,62,156.63831909059,52.8785008827845
15,8,5,1,64,64,8,158.27933297698,52.8785008827845
15,8,6,1,33,42,64,158.38709534308,52.8785008827845
15,8,7,1,39,62,26,158.628429631979,52.8785008827845
15,8,8,2,57,64,48,159.26513562808,52.8785008827845
15,8,9,1,17,41,62,160.547195868513,52.8785008827845
15,8,10,2,55,46,64,161.049472150541,52.8785008827845
3,9,1,2,37,64,64,150.134204090464,47.9069516698519
3,9,2,2,64,49,64,150.461374732322,47.9069516698519
3,9,3,1,17,41,62,156.309585520167,47.9069516698519
3,9,4,1,33,42,64,156.375140415065,47.9069516698519
3,9,5,1,64,33,19,156.45503762274,47.9069516698519
3,9,6,1,39,62,26,157.42347137455,47.9069516698519
3,9,7,1,64,64,8,157.62631692186,47.9069516698519
3,9,8,1,21,64,64,158.645639532615,47.9069516698519
3,9,9,2,56,64,51,159.01652884014,47.9069516698519
3,9,10,1,64,29,64,160.246280822123,47.9069516698519
8,9,1,2,64,64,55,145.016551755643,44.9327762524287
8,9,2,2,64,45,64,145.15844502105,44.9327762524287
8,9,3,2,38,64,64,145.830091052375,44.9327762524287
8,9,4,1,25,64,60,152.18209236458,44.9327762524287
8,9,5,1,64,64,8,152.697244490864,44.9327762524287
8,9,6,1,64,64,64,152.900498990768,44.9327762524287
8,9,7,1,64,33,19,153.118604406558,44.9327762524287
8,9,8,1,34,41,64,153.65125252791,44.9327762524287
8,9,9,1,39,62,26,155.607349779225,44.9327762524287
8,9,10,1,17,41,62,156.830298117158,44.9327762524287
17,9,1,2,64,50,64,146.507228970265,48.6916909178098
17,9,2,2,64,64,46,147.222667234044,48.6916909178098
17,9,3,2,37,64,64,149.131781032045,48.6916909178098
17,9,4,1,64,64,64,153.424170306363,48.6916909178098
17,9,5,1,64,30,64,153.703286050945,48.6916909178098
17,9,6,1,64,64,8,154.043698676807,48.6916909178098
17,9,7,1,64,33,19,154.407874315741,48.6916909178098
17,9,8,1,34,41,64,154.902982928393,48.6916909178098
17,9,9,1,26,64,56,155.054495061999,48.6916909178098
17,9,10,1,39,62,26,157.20796760998,48.6916909178098
16,9,1,2,64,52,64,147.310421372299,46.0513719836871
16,9,2,2,37,64,64,148.364292937954,46.0513719836871
16,9,3,2,64,64,40,149.436086319589,46.0513719836871
16,9,4,1,64,64,64,152.830087174202,46.0513719836871
16,9,5,1,34,41,64,153.787553867999,46.0513719836871
16,9,6,1,64,64,8,154.620065311848,46.0513719836871
16,9,7,1,64,31,64,154.956658062233,46.0513719836871
16,9,8,1,64,33,19,156.519745240277,46.0513719836871
16,9,9,1,17,41,62,156.606975600795,46.0513719836871
16,9,10,1,26,64,56,158.692188638151,46.0513719836871
10,9,1,2,64,64,45,147.247370488649,49.684158718586
10,9,2,2,64,50,64,151.420709413918,49.684158718586
10,9,3,2,38,64,64,152.550784972973,49.684158718586
10,9,4,1,64,33,19,156.582226781441,49.684158718586
10,9,5,1,64,64,64,157.359142786437,49.684158718586
10,9,6,1,64,30,64,157.685436758367,49.684158718586
10,9,7,1,34,41,64,158.018780578871,49.684158718586
10,9,8,1,26,64,60,159.620102822462,49.684158718586
10,9,9,1,64,64,8,160.442890670492,49.684158718586
10,9,10,1,39,62,26,160.998190133022,49.684158718586
14,9,1,2,64,44,64,148.525166690701,46.822350470225
14,9,2,2,64,64,55,148.841794210823,46.822350470225
14,9,3,2,64,64,25,150.713537798152,46.822350470225
14,9,4,2,55,64,64,151.495632738476,46.822350470225
14,9,5,2,36,64,64,153.904065832827,46.822350470225
14,9,6,1,26,64,58,156.196792697341,46.822350470225
14,9,7,1,64,33,19,156.442354958369,46.822350470225
14,9,8,1,39,62,26,157.848740582037,46.822350470225
14,9,9,1,64,64,8,158.042763372255,46.822350470225
14,9,10,1,35,40,64,159.5499576191,46.822350470225
1,9,1,2,64,56,64,145.030467513156,47.2494884967804
1,9,2,2,64,64,44,145.833921924872,47.2494884967804
1,9,3,2,38,64,64,146.406597177218,47.2494884967804
1,9,4,1,64,33,19,150.967596663351,47.2494884967804
1,9,5,1,23,64,63,151.666612232044,47.2494884967804
1,9,6,1,34,42,64,152.331347904201,47.2494884967804
1,9,7,1,64,64,8,153.222926835392,47.2494884967804
1,9,8,1,64,30,58,153.645515432677,47.2494884967804
1,9,9,1,39,62,26,153.750296238997,47.2494884967804
1,9,10,1,17,41,62,154.218870542973,47.2494884967804
4,9,1,2,64,64,58,140.767050646598,49.1566673477491
4,9,2,2,64,46,64,146.97116354806,49.1566673477491
4,9,3,1,34,42,64,148.348524713373,49.1566673477491
4,9,4,2,64,64,15,150.280077499621,49.1566673477491
4,9,5,1,24,49,64,150.812765657889,49.1566673477491
4,9,6,2,36,64,64,152.337178318013,49.1566673477491
4,9,7,1,30,63,54,152.689361368469,49.1566673477491
4,9,8,1,64,64,8,152.738504259109,49.1566673477491
4,9,9,1,64,33,19,153.261316039919,49.1566673477491
4,9,10,1,17,41,62,153.369171125899,49.1566673477491
2,9,1,2,64,64,43,147.129479717919,51.4399674336115
2,9,2,2,64,54,64,147.482361961023,51.4399674336115
2,9,3,2,37,64,64,148.276854199814,51.4399674336115
2,9,4,1,64,33,19,149.347806729649,51.4399674336115
2,9,5,1,64,64,8,152.096740807878,51.4399674336115
2,9,6,1,64,64,64,152.173175971073,51.4399674336115
2,9,7,1,25,64,58,152.935151958555,51.4399674336115
2,9,8,1,64,30,64,153.23919169535,51.4399674336115
2,9,9,1,34,41,64,153.95474489133,51.4399674336115
2,9,10,1,17,41,62,154.457854402683,51.4399674336115
18,9,1,2,37,64,64,144.841675252054,50.7324189980825
18,9,2,2,64,49,64,145.089319467528,50.7324189980825
18,9,3,2,64,64,44,146.786714373971,50.7324189980825
18,9,4,1,64,33,19,149.453676480761,50.7324189980825
18,9,5,1,34,41,64,150.929111034622,50.7324189980825
18,9,6,1,39,62,26,151.803543333787,50.7324189980825
18,9,7,1,64,64,64,152.053668333385,50.7324189980825
18,9,8,1,64,30,64,152.829700637192,50.7324189980825
18,9,9,1,25,64,57,153.399491494679,50.7324189980825
18,9,10,1,17,41,62,155.043816221254,50.7324189980825
19,9,1,2,64,64,62,146.048378258409,53.3715898831685
19,9,2,2,37,64,64,146.966955284564,53.3715898831685
19,9,3,2,64,64,24,149.208161909602,53.3715898831685
19,9,4,1,64,33,19,153.910084899088,53.3715898831685
19,9,5,2,57,46,64,154.09633901646,53.3715898831685
19,9,6,1,64,64,8,154.454255752461,53.3715898831685
19,9,7,2,56,64,50,155.579914758224,53.3715898831685
19,9,8,1,17,41,62,156.279215209358,53.3715898831685
19,9,9,1,33,41,64,157.333606204721,53.3715898831685
19,9,10,1,24,64,61,158.118177983319,53.3715898831685
20,9,1,2,64,64,42,143.706065551701,46.9770653009415
20,9,2,2,64,42,64,145.071059995217,46.9770653009415
20,9,3,1,64,33,19,147.132356441821,46.9770653009415
20,9,4,1,34,41,64,147.733183959457,46.9770653009415
20,9,5,1,25,64,64,148.298976870984,46.9770653009415
20,9,6,1,64,64,8,148.645483877745,46.9770653009415
20,9,7,2,36,60,64,148.715804721353,46.9770653009415
20,9,8,1,64,28,64,148.739699786934,46.9770653009415
20,9,9,1,39,62,26,149.133167791673,46.9770653009415
20,9,10,1,64,64,64,151.077876459014,46.9770653009415
6,9,1,2,64,49,64,148.433007787429,44.9300972700119
6,9,2,2,56,64,64,150.437838142669,44.9300972700119
6,9,3,2,37,64,64,152.953710218449,44.9300972700119
6,9,4,1,25,64,60,153.063275866995,44.9300972700119
6,9,5,1,64,29,64,155.304298953914,44.9300972700119
6,9,6,1,64,33,19,156.112812409705,44.9300972700119
6,9,7,1,35,41,64,157.236717946329,44.9300972700119
6,9,8,1,17,41,62,157.447629747928,44.9300972700119
6,9,9,1,64,64,52,157.78399533793,44.9300972700119
6,9,10,1,64,64,8,158.345449252125,44.9300972700119
5,9,1,2,64,64,56,149.688192028966,51.5011510809263
5,9,2,2,37,64,64,152.292591574689,51.5011510809263
5,9,3,1,26,64,57,153.787762500829,51.5011510809263
5,9,4,1,64,64,8,154.383704152068,51.5011510809263
5,9,5,2,57,46,64,156.06341952139,51.5011510809263
5,9,6,1,64,33,19,156.621962732154,51.5011510809263
5,9,7,1,34,41,64,157.057841075603,51.5011510809263
5,9,8,1,64,29,64,157.50864649125,51.5011510809263
5,9,9,1,17,41,62,157.580401011196,51.5011510809263
5,9,10,1,39,62,26,159.168879482873,51.5011510809263
9,9,1,2,37,64,64,145.111183386258,44.2816027681033
9,9,2,2,64,51,64,147.734997174399,44.2816027681033
9,9,3,2,64,64,44,148.321529147426,44.2816027681033
9,9,4,1,64,30,64,151.351311098167,44.2816027681033
9,9,5,1,64,64,8,151.488396299117,44.2816027681033
9,9,6,1,34,42,64,151.786446260332,44.2816027681033
9,9,7,1,64,64,60,152.28989901584,44.2816027681033
9,9,8,1,64,33,19,153.231237187727,44.2816027681033
9,9,9,1,17,41,62,153.402290745153,44.2816027681033
9,9,10,1,22,64,64,153.71474835154,44.2816027681033
13,9,1,2,34,64,64,150.094237427177,45.6501085837682
13,9,2,2,53,64,64,150.768508245682,45.6501085837682
13,9,3,1,64,33,19,152.734476713288,45.6501085837682
13,9,4,2,64,64,56,153.091283591397,45.6501085837682
13,9,5,1,64,30,64,153.370150421291,45.6501085837682
13,9,6,1,27,64,58,155.021025722378,45.6501085837682
13,9,7,1,64,64,8,155.956362815159,45.6501085837682
13,9,8,1,64,64,30,156.037396046982,45.6501085837682
13,9,9,1,39,62,26,157.130993920452,45.6501085837682
13,9,10,1,34,41,64,157.796965961483,45.6501085837682
7,9,1,2,38,64,64,145.402590103562,51.5053109804789
7,9,2,2,64,51,64,145.750600547864,51.5053109804789
7,9,3,1,64,29,64,149.95961449612,51.5053109804789
7,9,4,1,23,64,62,152.172452698113,51.5053109804789
7,9,5,1,64,64,8,152.61197642278,51.5053109804789
7,9,6,1,34,41,64,153.503904403894,51.5053109804789
7,9,7,1,39,62,26,153.505593827316,51.5053109804789
7,9,8,1,64,33,19,153.537189201168,51.5053109804789
7,9,9,1,17,41,62,153.87332071591,51.5053109804789
7,9,10,1,64,64,49,154.635804025469,51.5053109804789
15,9,1,2,37,64,64,146.000206419754,47.6976422468821
15,9,2,2,64,45,64,146.195106373701,47.6976422468821
15,9,3,2,64,64,53,147.446958590186,47.6976422468821
15,9,4,1,64,29,64,152.833267821889,47.6976422468821
15,9,5,1,64,64,26,152.882993476614,47.6976422468821
15,9,6,1,64,33,19,154.304822935548,47.6976422468821
15,9,7,1,24,64,58,154.38395965821,47.6976422468821
15,9,8,1,64,64,8,154.452141334206,47.6976422468821
15,9,9,1,17,41,62,154.478578639919,47.6976422468821
15,9,10,1,39,62,26,154.65159318073,47.6976422468821
12,9,1,2,37,64,64,149.770578974445,52.0627369165421
12,9,2,2,64,64,42,151.467393956137,52.0627369165421
12,9,3,1,34,41,64,154.93855965596,52.0627369165421
12,9,4,2,64,58,64,155.039613708668,52.0627369165421
12,9,5,1,64,28,64,155.141133007369,52.0627369165421
12,9,6,1,64,64,8,155.483971911231,52.0627369165421
12,9,7,1,25,64,60,156.252188106912,52.0627369165421
12,9,8,1,17,41,62,157.063449764278,52.0627369165421
12,9,9,1,64,33,19,159.472528207104,52.0627369165421
12,9,10,1,39,62,26,159.798588652835,52.0627369165421
11,9,1,2,64,64,41,152.052614917783,56.7672956506411
11,9,2,2,64,49,64,152.539346536565,56.7672956506411
11,9,3,2,37,64,64,154.768330876905,56.7672956506411
11,9,4,1,64,64,8,155.365490926819,56.7672956506411
11,9,5,1,64,33,19,155.440979338868,56.7672956506411
11,9,6,1,34,41,64,155.522186835105,56.7672956506411
11,9,7,1,64,64,45,156.624479077753,56.7672956506411
11,9,8,1,64,29,62,157.152319544216,56.7672956506411
11,9,9,1,17,41,62,158.319145924007,56.7672956506411
11,9,10,1,39,62,26,159.73998281515,56.7672956506411
3,10,1,2,64,64,56,146.125563913714,46.3110160986582
3,10,2,2,36,64,64,148.368467872135,46.3110160986582
3,10,3,2,64,45,64,149.439111763213,46.3110160986582
3,10,4,1,34,41,64,152.854661412615,46.3110160986582
3,10,5,1,64,28,64,154.45158027618,46.3110160986582
3,10,6,1,26,64,57,154.487490442427,46.3110160986582
3,10,7,1,64,64,8,154.804079018036,46.3110160986582
3,10,8,1,64,33,19,154.934213436555,46.3110160986582
3,10,9,1,17,41,62,156.338222711234,46.3110160986582
3,10,10,1,39,62,26,156.422348476514,46.3110160986582
8,10,1,2,38,64,64,146.570131959614,44.8742215832075
8,10,2,2,55,64,64,147.266801357901,44.8742215832075
8,10,3,2,64,53,64,147.690579021374,44.8742215832075
8,10,4,2,64,64,44,147.716802110587,44.8742215832075
8,10,5,1,24,64,64,154.403196831016,44.8742215832075
8,10,6,1,64,64,8,154.562192630225,44.8742215832075
8,10,7,1,35,40,64,155.510417319656,44.8742215832075
8,10,8,1,64,33,19,155.694005453964,44.8742215832075
8,10,9,1,64,30,64,155.891155221726,44.8742215832075
8,10,10,1,39,62,26,157.22307034616,44.8742215832075
17,10,1,2,64,64,44,151.318091596131,48.4300335327784
17,10,2,2,64,50,64,152.436604187632,48.4300335327784
17,10,3,2,38,64,64,153.059851812677,48.4300335327784
17,10,4,1,64,64,8,156.386464990994,48.4300335327784
17,10,5,1,64,64,64,157.173364034409,48.4300335327784
17,10,6,1,34,42,64,158.914040983049,48.4300335327784
17,10,7,1,25,64,64,160.378855893838,48.4300335327784
17,10,8,1,64,33,19,161.491173039642,48.4300335327784
17,10,9,1,17,41,62,161.617065005664,48.4300335327784
17,10,10,2,55,53,55,161.969753091655,48.4300335327784
10,10,1,2,64,49,64,148.872831680895,44.2213509678841
10,10,2,2,37,64,64,149.706962102419,44.2213509678841
10,10,3,2,64,64,45,151.897595194199,44.2213509678841
10,10,4,1,64,30,64,152.897522731149,44.2213509678841
10,10,5,1,34,42,64,154.109422529068,44.2213509678841
10,10,6,1,64,64,64,154.630147597398,44.2213509678841
10,10,7,1,25,64,58,155.176969975678,44.2213509678841
10,10,8,1,64,64,8,155.199814501374,44.2213509678841
10,10,9,1,39,62,26,157.288464660769,44.2213509678841
10,10,10,1,64,33,19,157.94574886597,44.2213509678841
16,10,1,2,37,64,64,149.822534850815,49.9782300511996
16,10,2,2,64,52,64,153.323308731239,49.9782300511996
16,10,3,1,64,33,19,155.433450248654,49.9782300511996
16,10,4,1,34,42,64,155.48621227547,49.9782300511996
16,10,5,1,64,64,8,156.013804974761,49.9782300511996
16,10,6,1,22,64,64,156.316126004329,49.9782300511996
16,10,7,1,17,41,62,156.838293845584,49.9782300511996
16,10,8,1,39,62,26,159.05267799145,49.9782300511996
16,10,9,1,64,30,64,159.205935519995,49.9782300511996
16,10,10,2,54,42,64,161.133474274502,49.9782300511996
14,10,1,2,38,64,64,146.325161094824,47.2025315682093
14,10,2,2,64,50,64,149.054990781105,47.2025315682093
14,10,3,1,64,27,64,151.71352930585,47.2025315682093
14,10,4,1,64,64,8,152.859014097074,47.2025315682093
14,10,5,1,22,64,64,153.194386225657,47.2025315682093
14,10,6,1,17,41,62,153.787899177565,47.2025315682093
14,10,7,1,64,64,54,153.789952982371,47.2025315682093
14,10,8,1,64,33,19,154.387470928342,47.2025315682093
14,10,9,1,34,41,64,156.37877477175,47.2025315682093
14,10,10,1,39,62,26,158.518732681755,47.2025315682093
4,10,1,2,38,64,64,147.129798005782,45.2310240825017
4,10,2,2,64,64,50,147.605640049553,45.2310240825017
4,10,3,2,64,45,64,149.322524487358,45.2310240825017
4,10,4,1,64,33,19,152.702682519891,45.2310240825017
4,10,5,1,64,64,8,153.38905060972,45.2310240825017
4,10,6,1,64,64,64,153.586492565513,45.2310240825017
4,10,7,1,26,64,55,153.908353623111,45.2310240825017
4,10,8,1,39,62,26,155.225042367685,45.2310240825017
4,10,9,1,64,29,64,156.05571214635,45.2310240825017
4,10,10,1,34,41,64,158.91776469868,45.2310240825017
1,10,1,2,64,64,56,146.31727034531,47.4075811664263
1,10,2,2,64,44,64,147.897799955679,47.4075811664263
1,10,3,2,36,64,64,150.327865379317,47.4075811664263
1,10,4,1,64,33,19,152.459667036262,47.4075811664263
1,10,5,1,26,64,58,152.52817290351,47.4075811664263
1,10,6,1,64,28,64,154.048211694944,47.4075811664263
1,10,7,1,64,64,8,155.26497758143,47.4075811664263
1,10,8,1,34,41,64,155.353998351464,47.4075811664263
1,10,9,1,17,41,62,155.800099818648,47.4075811664263
1,10,10,1,39,62,26,158.126671210362,47.4075811664263
18,10,1,2,64,64,43,148.172149113091,45.1575270016988
18,10,2,2,37,64,64,149.481279135948,45.1575270016988
18,10,3,2,64,57,64,149.882649318529,45.1575270016988
18,10,4,1,64,64,8,154.04509309603,45.1575270016988
18,10,5,1,24,64,60,154.925462070802,45.1575270016988
18,10,6,1,39,62,26,156.268817012638,45.1575270016988
18,10,7,1,64,29,64,156.756438860376,45.1575270016988
18,10,8,1,64,33,19,156.919665155941,45.1575270016988
18,10,9,1,34,42,64,157.077136588986,45.1575270016988
18,10,10,1,17,41,62,157.600226217529,45.1575270016988
2,10,1,2,64,64,17,139.804238594394,48.0385041515032
2,10,2,2,64,64,42,139.963623747764,48.0385041515032
2,10,3,2,37,64,64,141.562600381231,48.0385041515032
2,10,4,1,64,33,19,148.859865976013,48.0385041515032
2,10,5,1,27,64,56,148.974305933743,48.0385041515032
2,10,6,1,64,64,8,149.635994436045,48.0385041515032
2,10,7,1,34,41,64,150.106592462235,48.0385041515032
2,10,8,2,64,56,60,150.269702434303,48.0385041515032
2,10,9,1,17,41,62,150.599111511209,48.0385041515032
2,10,10,1,39,62,26,150.660677530122,48.0385041515032
20,10,1,2,64,64,47,148.286721503636,44.4542052666346
20,10,2,2,64,48,64,148.608693136056,44.4542052666346
20,10,3,2,38,64,64,150.29173210143,44.4542052666346
20,10,4,1,35,40,64,152.82598825345,44.4542052666346
20,10,5,1,64,33,19,153.195467801794,44.4542052666346
20,10,6,1,64,64,8,153.746384873333,44.4542052666346
20,10,7,1,26,64,59,153.761699985801,44.4542052666346
20,10,8,1,39,62,26,154.63231921861,44.4542052666346
20,10,9,1,64,30,64,154.802022581528,44.4542052666346
20,10,10,1,17,41,62,157.246171656805,44.4542052666346
19,10,1,2,36,64,64,147.729546906629,45.8126107652982
19,10,2,2,64,64,48,152.028129618505,45.8126107652982
19,10,3,1,64,64,8,153.689727776857,45.8126107652982
19,10,4,1,64,33,19,153.94445014197,45.8126107652982
19,10,5,1,64,64,26,154.384251928891,45.8126107652982
19,10,6,1,34,41,64,154.760996329858,45.8126107652982
19,10,7,2,57,57,64,156.442679906507,45.8126107652982
19,10,8,1,26,64,60,157.027403108125,45.8126107652982
19,10,9,1,17,41,62,157.665043988926,45.8126107652982
19,10,10,1,64,64,64,158.464629223323,45.8126107652982
6,10,1,2,38,64,64,144.649648500638,44.941345500946
6,10,2,2,64,64,13,144.911067436684,44.941345500946
6,10,3,2,64,54,64,149.538407059154,44.941345500946
6,10,4,1,34,40,64,151.716241740752,44.941345500946
6,10,5,1,64,28,64,153.104913878946,44.941345500946
6,10,6,1,64,33,19,153.121101505951,44.941345500946
6,10,7,1,64,64,8,153.188348213275,44.941345500946
6,10,8,1,25,64,64,153.374261574965,44.941345500946
6,10,9,2,57,64,42,155.666937178126,44.941345500946
6,10,10,1,17,41,62,157.318662422421,44.941345500946
