repetition,cviter,trial,num.layers,units1,units2,units3,mse.test.mean,time.in.mins
19,6,6,1,64,36,33,226.510841215975,28.4794291337331
19,6,7,1,59,41,53,232.851415385438,28.4794291337331
19,6,8,2,9,54,64,236.917770373571,28.4794291337331
19,6,9,1,61,55,11,236.938400457652,28.4794291337331
19,6,10,2,39,55,64,240.053309777063,28.4794291337331
2,6,1,1,40,64,64,218.606436407129,27.7519684831301
2,6,2,1,8,64,64,219.126002291778,27.7519684831301
2,6,3,1,64,38,33,221.318755481198,27.7519684831301
2,6,4,1,64,64,40,221.692943984472,27.7519684831301
2,6,5,1,32,36,62,222.26321809727,27.7519684831301
2,6,6,1,50,64,38,222.307687546133,27.7519684831301
2,6,7,1,64,8,8,222.859177800352,27.7519684831301
2,6,8,1,61,55,11,225.996042862648,27.7519684831301
2,6,9,1,59,41,53,229.255907374139,27.7519684831301
2,6,10,1,54,47,37,231.060854373153,27.7519684831301
7,5,1,1,64,8,64,216.857232155993,47.52333548069
7,5,2,1,44,64,64,217.822588140966,47.52333548069
7,5,3,1,48,22,64,219.824170996847,47.52333548069
7,5,4,3,60,64,64,220.092866593829,47.52333548069
7,5,5,1,64,64,64,220.122587073069,47.52333548069
7,5,6,1,37,49,64,220.274544813793,47.52333548069
7,5,7,1,47,64,41,222.869210548833,47.52333548069
7,5,8,1,61,55,11,228.989969559653,47.52333548069
7,5,9,1,59,41,53,229.42320403511,47.52333548069
7,5,10,2,39,54,64,236.767278818229,47.52333548069
4,5,1,1,61,55,11,226.05119260421,56.1988417347272
4,5,2,1,64,8,64,226.398170224129,56.1988417347272
4,5,3,1,51,51,64,226.597323074108,56.1988417347272
4,5,4,1,40,40,64,228.408681608372,56.1988417347272
4,5,5,1,64,36,31,228.610469995305,56.1988417347272
4,5,6,1,59,41,53,229.175205033825,56.1988417347272
4,5,7,1,64,64,64,229.356873426401,56.1988417347272
4,5,8,2,38,55,64,229.817385634386,56.1988417347272
4,5,9,3,62,64,64,237.320976763337,56.1988417347272
4,5,10,1,47,55,40,237.654336338043,56.1988417347272
10,6,1,1,38,54,64,219.501495743411,40.5948423345884
10,6,2,2,38,61,64,219.633314902325,40.5948423345884
10,6,3,1,40,64,64,220.714530527484,40.5948423345884
10,6,4,1,50,64,37,223.441636622381,40.5948423345884
10,6,5,1,64,64,35,223.746769256346,40.5948423345884
10,6,6,1,48,64,64,226.036696664283,40.5948423345884
10,6,7,1,64,35,30,227.207127134988,40.5948423345884
10,6,8,1,61,55,11,227.327373354096,40.5948423345884
10,6,9,1,45,55,54,236.353644368844,40.5948423345884
10,6,10,1,59,41,53,237.010195391912,40.5948423345884
15,6,1,1,64,64,64,206.050128664696,41.3369865655899
15,6,2,1,49,27,64,206.560527891133,41.3369865655899
15,6,3,1,64,8,64,206.714240123958,41.3369865655899
15,6,4,1,64,8,8,207.443606778011,41.3369865655899
15,6,5,1,64,34,64,208.332786947628,41.3369865655899
15,6,6,1,42,59,64,209.679757649918,41.3369865655899
15,6,7,1,59,41,53,210.443714944905,41.3369865655899
15,6,8,1,61,55,11,211.65379193566,41.3369865655899
15,6,9,3,64,64,64,215.626096632475,41.3369865655899
15,6,10,2,38,54,64,225.810391926855,41.3369865655899
16,5,1,1,64,64,64,214.102522419199,31.1465951005618
16,5,2,1,42,39,64,215.108066991452,31.1465951005618
16,5,3,1,64,38,8,216.649294945191,31.1465951005618
16,5,4,1,61,55,11,217.130703524402,31.1465951005618
16,5,5,1,38,57,64,217.672988327173,31.1465951005618
16,5,6,1,48,64,64,219.187694374812,31.1465951005618
16,5,7,1,59,41,53,223.839163926375,31.1465951005618
16,5,8,2,39,58,64,223.894157551066,31.1465951005618
16,5,9,3,64,64,64,224.847531160077,31.1465951005618
16,5,10,2,64,64,64,235.450863666054,31.1465951005618
13,6,1,1,48,64,39,218.433644870269,35.6597881674767
13,6,2,1,64,64,64,220.352602312592,35.6597881674767
13,6,3,1,46,64,64,223.446101385235,35.6597881674767
13,6,4,1,40,51,64,224.195970874784,35.6597881674767
13,6,5,1,61,55,11,224.751867987383,35.6597881674767
13,6,6,1,64,8,64,225.123822486807,35.6597881674767
13,6,7,1,64,64,8,225.885941364659,35.6597881674767
13,6,8,1,59,41,53,229.696638042395,35.6597881674767
13,6,9,3,63,64,64,234.317479300741,35.6597881674767
13,6,10,2,39,53,64,244.412416038582,35.6597881674767
17,6,1,1,47,32,64,213.281055398397,30.0408993641535
17,6,2,1,64,42,8,213.505854038668,30.0408993641535
17,6,3,1,64,37,32,214.361851228494,30.0408993641535
17,6,4,1,64,64,64,216.212647572982,30.0408993641535
17,6,5,1,36,40,64,216.661271205476,30.0408993641535
17,6,6,1,61,55,11,220.269704948692,30.0408993641535
17,6,7,1,59,41,53,222.346845739747,30.0408993641535
17,6,8,1,47,55,41,228.139780785276,30.0408993641535
17,6,9,1,53,40,37,230.243644985216,30.0408993641535
17,6,10,2,9,54,64,230.924409561642,30.0408993641535
8,6,1,1,64,10,8,214.727694126978,37.3267141977946
8,6,2,1,64,64,64,215.566724067921,37.3267141977946
8,6,3,2,39,58,64,216.0136225298,37.3267141977946
8,6,4,1,64,64,36,216.053504730755,37.3267141977946
8,6,5,1,48,64,64,218.393432780596,37.3267141977946
8,6,6,1,61,55,11,220.715824402898,37.3267141977946
8,6,7,1,37,54,64,221.147916328833,37.3267141977946
8,6,8,1,59,41,53,221.180441806083,37.3267141977946
8,6,9,2,64,64,64,221.692311406367,37.3267141977946
8,6,10,1,51,55,40,227.124511822523,37.3267141977946
9,6,1,1,49,25,64,212.557989077146,31.251821231842
9,6,2,1,47,64,64,212.672869110681,31.251821231842
9,6,3,1,64,64,8,213.660562932266,31.251821231842
9,6,4,1,49,64,39,214.301341271027,31.251821231842
9,6,5,1,64,8,64,218.086851332773,31.251821231842
9,6,6,1,59,41,53,220.126908901648,31.251821231842
9,6,7,1,61,55,11,221.469599430052,31.251821231842
9,6,8,1,64,64,64,221.912362182011,31.251821231842
9,6,9,1,39,51,64,222.425154867899,31.251821231842
9,6,10,2,9,54,64,229.049054706454,31.251821231842
11,5,1,1,64,8,64,204.580813201504,26.516363966465
11,5,2,1,53,8,64,206.459334851495,26.516363966465
11,5,3,1,64,28,64,207.480939590712,26.516363966465
11,5,4,1,64,8,8,209.16934029853,26.516363966465
11,5,5,1,64,22,32,209.326035367948,26.516363966465
11,5,6,1,44,36,64,209.746535641341,26.516363966465
11,5,7,1,47,64,64,214.325408689117,26.516363966465
11,5,8,1,59,41,53,214.734409024681,26.516363966465
11,5,9,1,61,55,11,216.488775765782,26.516363966465
11,5,10,2,40,55,64,230.809227206131,26.516363966465
5,6,1,1,64,8,64,207.061962415265,36.6296199520429
5,6,2,1,51,64,37,208.644769060825,36.6296199520429
5,6,3,1,43,56,64,209.86486474228,36.6296199520429
5,6,4,1,64,8,30,210.826478708998,36.6296199520429
5,6,5,1,64,64,31,211.467787662861,36.6296199520429
5,6,6,1,64,64,64,211.568552296813,36.6296199520429
5,6,7,1,61,55,11,216.401700877598,36.6296199520429
5,6,8,1,59,41,53,216.678971780458,36.6296199520429
5,6,9,1,53,64,64,217.281087598864,36.6296199520429
5,6,10,2,9,54,64,230.26611271735,36.6296199520429
12,6,1,1,64,38,8,193.955214341717,51.6567589322726
12,6,2,1,64,8,8,194.269689790767,51.6567589322726
12,6,3,1,64,30,34,195.184037491504,51.6567589322726
12,6,4,1,64,64,64,196.925925284312,51.6567589322726
12,6,5,1,64,8,64,197.667568699553,51.6567589322726
12,6,6,1,42,36,64,197.943378234853,51.6567589322726
12,6,7,1,61,55,11,199.673840587201,51.6567589322726
12,6,8,1,59,41,53,202.230433307335,51.6567589322726
12,6,9,3,64,64,64,202.246333755023,51.6567589322726
12,6,10,2,38,57,64,204.267964909368,51.6567589322726
18,6,1,1,55,13,64,195.766303683041,44.3074332157771
18,6,2,1,53,28,64,196.806883648556,44.3074332157771
18,6,3,1,64,32,33,199.545285828088,44.3074332157771
18,6,4,1,44,34,64,199.553273682857,44.3074332157771
18,6,5,1,64,38,8,199.870759728949,44.3074332157771
18,6,6,1,64,8,8,200.341837257996,44.3074332157771
18,6,7,1,59,41,53,200.916426864444,44.3074332157771
18,6,8,1,61,55,11,200.934451494318,44.3074332157771
18,6,9,1,64,64,64,202.245754419699,44.3074332157771
18,6,10,1,49,55,39,213.892185007078,44.3074332157771
3,6,1,1,64,8,64,207.405997088967,33.6475359678268
3,6,2,1,64,64,64,207.425862620874,33.6475359678268
3,6,3,1,40,40,64,209.275109194452,33.6475359678268
3,6,4,1,50,54,64,209.79694431282,33.6475359678268
3,6,5,1,64,37,33,212.520471123431,33.6475359678268
3,6,6,1,59,41,53,214.446004116255,33.6475359678268
3,6,7,1,61,55,11,214.674527818975,33.6475359678268
3,6,8,2,9,54,64,216.244019568194,33.6475359678268
3,6,9,2,38,55,64,218.948756240336,33.6475359678268
3,6,10,1,48,55,40,223.336362803023,33.6475359678268
6,6,1,1,44,55,64,211.90744949933,57.087246799469
6,6,2,1,64,9,64,215.492898570748,57.087246799469
6,6,3,1,35,43,64,216.118385946506,57.087246799469
6,6,4,1,64,64,64,216.207093521709,57.087246799469
6,6,5,1,34,64,64,216.209626728522,57.087246799469
6,6,6,1,61,55,11,219.176663064362,57.087246799469
6,6,7,1,59,41,53,219.627038066227,57.087246799469
6,6,8,1,47,58,42,222.771675130684,57.087246799469
6,6,9,3,64,57,64,225.567388607065,57.087246799469
6,6,10,2,9,54,64,226.830110720616,57.087246799469
2,7,1,1,64,8,64,194.110762176385,24.4554104685783
2,7,2,1,44,32,64,194.602075404167,24.4554104685783
2,7,3,1,52,8,64,195.181840100732,24.4554104685783
2,7,4,1,64,33,8,198.226320682452,24.4554104685783
2,7,5,1,64,64,64,199.998642058782,24.4554104685783
2,7,6,1,38,52,64,201.962844581865,24.4554104685783
2,7,7,1,61,55,11,203.529429960851,24.4554104685783
2,7,8,1,59,41,53,203.853517950832,24.4554104685783
2,7,9,2,40,57,64,208.347856716844,24.4554104685783
2,7,10,3,64,64,64,213.591476373945,24.4554104685783
1,6,1,1,64,64,64,190.911862069969,32.6257463335991
1,6,2,1,50,64,37,191.769517831056,32.6257463335991
1,6,3,1,64,64,30,193.499399980726,32.6257463335991
1,6,4,1,36,53,64,193.865049617278,32.6257463335991
1,6,5,1,47,51,64,197.202221882901,32.6257463335991
1,6,6,1,64,8,64,199.953849744394,32.6257463335991
1,6,7,1,52,64,64,200.460269789757,32.6257463335991
1,6,8,1,61,55,11,201.451516926662,32.6257463335991
1,6,9,1,59,41,53,202.732922279681,32.6257463335991
1,6,10,2,38,55,64,204.453072717307,32.6257463335991
14,6,1,1,35,49,64,211.881742223153,39.791692785422
14,6,2,1,64,8,64,215.191652555192,39.791692785422
14,6,3,1,8,64,64,215.36812207042,39.791692785422
14,6,4,1,40,34,64,215.55581039383,39.791692785422
14,6,5,1,64,34,8,217.345077028619,39.791692785422
14,6,6,1,41,64,64,217.492207751789,39.791692785422
14,6,7,1,59,41,53,222.698632413388,39.791692785422
14,6,8,1,61,55,11,224.90070704611,39.791692785422
14,6,9,2,41,59,64,232.375943355268,39.791692785422
14,6,10,2,9,54,64,234.26344482061,39.791692785422
20,6,1,1,64,55,42,212.251345790567,37.7933416167895
20,6,2,1,64,39,34,214.039511733548,37.7933416167895
20,6,3,1,64,8,38,219.172226487249,37.7933416167895
20,6,4,1,8,64,64,220.87038445736,37.7933416167895
20,6,5,1,59,41,53,222.706985869936,37.7933416167895
20,6,6,1,61,55,11,223.266263559825,37.7933416167895
20,6,7,1,33,36,60,223.622658026491,37.7933416167895
20,6,8,1,51,61,37,225.663232568623,37.7933416167895
20,6,9,2,9,54,64,242.878990114948,37.7933416167895
20,6,10,2,38,52,64,245.722455760976,37.7933416167895
10,7,1,1,53,13,64,205.844557066141,27.9820179303487
10,7,2,1,46,29,64,211.672659706471,27.9820179303487
10,7,3,1,61,55,11,212.55631023474,27.9820179303487
10,7,4,1,64,39,8,212.605756190058,27.9820179303487
10,7,5,1,64,29,34,212.720375850899,27.9820179303487
10,7,6,1,64,8,64,213.099119538932,27.9820179303487
10,7,7,2,39,54,64,214.438755932122,27.9820179303487
10,7,8,1,59,41,53,215.554097167768,27.9820179303487
10,7,9,2,9,54,64,222.416700008822,27.9820179303487
10,7,10,1,47,49,40,232.082728817586,27.9820179303487
19,7,1,1,40,58,64,221.926068106549,31.3269116481145
19,7,2,1,54,64,64,222.840962801048,31.3269116481145
19,7,3,1,64,27,35,223.157725889233,31.3269116481145
19,7,4,1,64,64,64,224.494680902968,31.3269116481145
19,7,5,1,59,41,53,224.971435133627,31.3269116481145
19,7,6,1,64,8,64,225.351767193796,31.3269116481145
19,7,7,1,49,64,39,227.533504814731,31.3269116481145
19,7,8,1,61,55,11,231.593599193319,31.3269116481145
19,7,9,1,64,8,8,231.593757314372,31.3269116481145
19,7,10,2,39,54,64,241.951229271651,31.3269116481145
7,6,1,1,64,48,34,210.892261111878,31.5698266506195
7,6,2,1,64,64,62,212.427372455446,31.5698266506195
7,6,3,1,64,64,32,212.508861986946,31.5698266506195
7,6,4,1,43,64,64,214.643575097442,31.5698266506195
7,6,5,1,49,64,41,215.307591016546,31.5698266506195
7,6,6,1,64,14,8,215.885117404803,31.5698266506195
7,6,7,1,35,50,64,216.250277969488,31.5698266506195
7,6,8,1,61,55,11,216.996101239039,31.5698266506195
7,6,9,1,59,41,53,220.331676672624,31.5698266506195
7,6,10,1,53,49,38,229.793358909155,31.5698266506195
8,7,1,1,36,41,64,215.444792240248,23.8426575978597
8,7,2,1,8,64,64,215.992408657093,23.8426575978597
8,7,3,1,8,41,64,215.99784675761,23.8426575978597
8,7,4,1,47,33,64,216.169810286758,23.8426575978597
8,7,5,1,46,64,64,217.160350962109,23.8426575978597
8,7,6,1,32,64,64,220.843207354173,23.8426575978597
8,7,7,1,61,55,11,222.326390561976,23.8426575978597
8,7,8,1,59,41,53,222.485546409172,23.8426575978597
8,7,9,1,64,31,8,222.648483209929,23.8426575978597
8,7,10,1,49,53,39,234.870236831669,23.8426575978597
4,6,1,1,36,53,64,214.353576654309,34.8893931825956
4,6,2,1,50,64,37,214.381113770321,34.8893931825956
4,6,3,1,47,53,64,216.213420430901,34.8893931825956
4,6,4,1,64,64,8,216.302125174178,34.8893931825956
4,6,5,1,64,64,64,216.346071683846,34.8893931825956
4,6,6,1,64,64,31,217.708815858111,34.8893931825956
4,6,7,1,61,55,11,219.022745863452,34.8893931825956
4,6,8,2,38,57,64,220.789925480239,34.8893931825956
4,6,9,1,44,64,64,220.943619514435,34.8893931825956
4,6,10,1,59,41,53,225.501612263438,34.8893931825956
13,7,1,1,35,37,64,207.755390411311,30.7856909155846
13,7,2,3,64,64,64,208.854418042091,30.7856909155846
13,7,3,1,44,34,64,209.478323392974,30.7856909155846
13,7,4,1,64,35,30,209.939540890496,30.7856909155846
13,7,5,1,64,40,8,210.100839034737,30.7856909155846
13,7,6,1,64,64,64,210.210544024096,30.7856909155846
13,7,7,1,61,55,11,212.362908804053,30.7856909155846
13,7,8,1,59,41,53,216.73885303057,30.7856909155846
13,7,9,2,40,55,64,226.851583600538,30.7856909155846
13,7,10,2,9,54,64,232.097145811911,30.7856909155846
15,7,1,1,64,64,64,210.030118739145,48.1872351487478
15,7,2,1,8,64,64,213.928550042362,48.1872351487478
15,7,3,1,48,30,64,215.547365026615,48.1872351487478
15,7,4,1,64,8,64,215.853872233192,48.1872351487478
15,7,5,1,41,44,64,216.276145187002,48.1872351487478
15,7,6,1,64,36,33,218.648767578781,48.1872351487478
15,7,7,1,61,55,11,223.840808410339,48.1872351487478
15,7,8,1,59,41,53,224.101816316581,48.1872351487478
15,7,9,2,9,54,64,227.78155377129,48.1872351487478
15,7,10,1,50,58,37,228.153398359627,48.1872351487478
14,7,1,2,64,55,63,208.133214663994,18.1922721982002
14,7,2,2,53,53,64,210.536506547527,18.1922721982002
14,7,3,2,64,52,64,217.269614800868,18.1922721982002
14,7,4,1,48,52,64,217.548593966052,18.1922721982002
14,7,5,1,64,24,32,222.983419072752,18.1922721982002
14,7,6,2,39,54,64,224.866591114132,18.1922721982002
14,7,7,1,59,41,53,229.674438969272,18.1922721982002
14,7,8,1,47,48,39,235.008586891043,18.1922721982002
14,7,9,1,61,55,11,236.68101034131,18.1922721982002
14,7,10,2,9,54,64,243.008178008348,18.1922721982002
18,7,1,1,38,50,64,205.856692988132,27.5797600825628
18,7,2,1,34,64,64,211.889162619613,27.5797600825628
18,7,3,1,64,8,64,212.128254933252,27.5797600825628
18,7,4,1,8,64,64,212.67450291016,27.5797600825628
18,7,5,1,64,64,64,213.623536532604,27.5797600825628
18,7,6,1,59,41,53,216.73271112735,27.5797600825628
18,7,7,1,50,64,39,217.318061893129,27.5797600825628
18,7,8,1,48,50,64,218.203064204725,27.5797600825628
18,7,9,1,61,55,11,220.668975119603,27.5797600825628
18,7,10,2,9,54,64,226.487307835422,27.5797600825628
12,7,1,1,42,64,64,221.295738252498,31.6671778003375
12,7,2,1,64,41,32,221.944167474737,31.6671778003375
12,7,3,1,64,64,28,222.348615690528,31.6671778003375
12,7,4,1,38,50,64,222.373757217363,31.6671778003375
12,7,5,1,64,64,64,223.410046275323,31.6671778003375
12,7,6,1,64,8,64,223.985474523763,31.6671778003375
12,7,7,1,61,55,11,225.646891807737,31.6671778003375
12,7,8,1,50,64,38,226.739704860349,31.6671778003375
12,7,9,1,59,41,53,231.724877490901,31.6671778003375
12,7,10,2,9,54,64,234.559395399679,31.6671778003375
3,7,1,1,64,34,30,199.42498946649,29.7313358187675
3,7,2,1,64,8,64,201.778467680456,29.7313358187675
3,7,3,1,64,41,8,203.333539444169,29.7313358187675
3,7,4,1,35,40,64,204.106988326993,29.7313358187675
3,7,5,1,64,64,64,204.489664608388,29.7313358187675
3,7,6,1,48,30,64,205.063372592218,29.7313358187675
3,7,7,1,61,55,11,205.415977740008,29.7313358187675
3,7,8,1,59,41,53,206.244978207761,29.7313358187675
3,7,9,1,35,64,64,211.099406273516,29.7313358187675
3,7,10,1,49,53,39,217.183336122644,29.7313358187675
1,7,1,1,64,8,64,192.107663369367,26.4459447344144
1,7,2,1,39,48,64,197.664058812193,26.4459447344144
1,7,3,1,49,63,38,199.191601072729,26.4459447344144
1,7,4,1,49,54,64,199.899995008853,26.4459447344144
1,7,5,1,61,55,11,200.733807101965,26.4459447344144
1,7,6,1,64,8,8,200.85187760916,26.4459447344144
1,7,7,1,64,64,64,202.042828809059,26.4459447344144
1,7,8,1,59,41,53,205.839431010178,26.4459447344144
1,7,9,1,57,38,34,206.079749985118,26.4459447344144
1,7,10,2,36,52,64,218.50033050053,26.4459447344144
16,6,1,1,64,35,31,214.531394198147,51.7217630823453
16,6,2,1,64,52,33,214.824818530475,51.7217630823453
16,6,3,1,61,55,11,215.410513978329,51.7217630823453
16,6,4,1,35,41,64,215.596727452307,51.7217630823453
16,6,5,1,64,45,8,217.1950050326,51.7217630823453
16,6,6,3,64,64,64,217.383160254034,51.7217630823453
16,6,7,1,59,41,53,219.437170805245,51.7217630823453
16,6,8,2,64,64,64,219.644450574046,51.7217630823453
16,6,9,1,48,55,40,227.253494592496,51.7217630823453
16,6,10,2,39,54,64,230.938970278021,51.7217630823453
17,7,1,1,49,64,58,191.030124677405,43.4229092319806
17,7,2,1,47,54,64,191.321991178172,43.4229092319806
17,7,3,1,39,64,64,193.08185837178,43.4229092319806
17,7,4,1,34,49,64,195.349139228239,43.4229092319806
17,7,5,1,8,64,64,195.782098536939,43.4229092319806
17,7,6,2,42,64,64,197.709181225166,43.4229092319806
17,7,7,1,52,58,39,201.27664618594,43.4229092319806
17,7,8,1,61,55,11,201.663887163032,43.4229092319806
17,7,9,1,59,41,53,202.115353617106,43.4229092319806
17,7,10,2,9,54,64,212.376322610289,43.4229092319806
5,7,1,1,64,64,64,200.358750922599,33.7211154301961
5,7,2,1,45,64,64,205.835377833967,33.7211154301961
5,7,3,1,64,8,8,206.813109000219,33.7211154301961
5,7,4,2,39,57,64,207.435545287641,33.7211154301961
5,7,5,1,37,52,64,207.654521492216,33.7211154301961
5,7,6,1,64,8,64,208.735137429576,33.7211154301961
5,7,7,2,64,64,64,211.668996617903,33.7211154301961
5,7,8,1,59,41,53,212.141848525014,33.7211154301961
5,7,9,1,61,55,11,212.609980314808,33.7211154301961
5,7,10,3,64,64,64,221.862999180589,33.7211154301961
11,6,1,1,53,64,64,209.461104430926,39.3158255815506
11,6,2,1,40,64,64,211.210557170791,39.3158255815506
11,6,3,1,44,48,64,211.354005132942,39.3158255815506
11,6,4,1,64,64,36,211.942775101362,39.3158255815506
11,6,5,1,51,64,40,212.600016955806,39.3158255815506
11,6,6,1,58,64,26,214.737647016842,39.3158255815506
11,6,7,1,61,55,11,217.906658576215,39.3158255815506
11,6,8,1,59,41,53,222.539672536328,39.3158255815506
11,6,9,1,48,57,55,222.609939014977,39.3158255815506
11,6,10,3,64,64,64,228.473985846022,39.3158255815506
9,7,1,3,64,64,64,218.63228200829,43.6372941335042
9,7,2,1,36,33,64,222.516975114986,43.6372941335042
9,7,3,1,47,33,64,223.97835791031,43.6372941335042
9,7,4,1,36,52,64,224.350927754335,43.6372941335042
9,7,5,1,64,35,8,224.366211395072,43.6372941335042
9,7,6,1,61,55,11,227.343726564343,43.6372941335042
9,7,7,1,64,8,64,227.484687695176,43.6372941335042
9,7,8,1,59,41,53,227.960232810398,43.6372941335042
9,7,9,2,40,55,64,238.048158775193,43.6372941335042
9,7,10,2,9,54,64,243.798488469968,43.6372941335042
6,7,1,1,49,62,38,208.343775153327,35.5811630328496
6,7,2,1,40,54,64,208.596793802072,35.5811630328496
6,7,3,1,56,64,64,208.660574788214,35.5811630328496
6,7,4,3,64,64,64,209.081316770673,35.5811630328496
6,7,5,1,48,64,64,215.163619293304,35.5811630328496
6,7,6,1,64,8,64,217.008551615756,35.5811630328496
6,7,7,1,64,64,64,217.010873179699,35.5811630328496
6,7,8,1,59,41,53,219.546909790211,35.5811630328496
6,7,9,1,61,55,11,225.353647675653,35.5811630328496
6,7,10,2,9,54,64,225.500770179019,35.5811630328496
10,8,1,1,64,8,64,210.833951011902,29.8549488663673
10,8,2,1,64,39,8,211.249857757211,29.8549488663673
10,8,3,1,45,64,64,215.227986712601,29.8549488663673
10,8,4,1,32,50,64,215.281701712215,29.8549488663673
10,8,5,1,38,34,64,216.171308555633,29.8549488663673
10,8,6,1,8,64,64,216.953235959353,29.8549488663673
10,8,7,1,61,55,11,217.678195091234,29.8549488663673
10,8,8,1,59,41,53,220.98743371619,29.8549488663673
10,8,9,2,9,54,64,222.635238365884,29.8549488663673
10,8,10,2,39,57,64,224.367722852067,29.8549488663673
20,7,1,1,35,38,64,220.168273402824,34.6904033819834
20,7,2,1,32,64,64,224.758611680191,34.6904033819834
20,7,3,1,64,39,8,225.486918547208,34.6904033819834
20,7,4,1,32,48,64,226.426791219316,34.6904033819834
20,7,5,1,64,34,28,226.827892829718,34.6904033819834
20,7,6,1,8,64,64,228.882625097967,34.6904033819834
20,7,7,1,61,55,11,232.105890618336,34.6904033819834
20,7,8,2,38,55,64,236.750374243679,34.6904033819834
20,7,9,3,64,64,64,236.781284870492,34.6904033819834
20,7,10,1,59,41,53,236.842752194936,34.6904033819834
2,8,1,1,64,41,32,216.965871290133,47.8521521846453
2,8,2,1,64,8,64,219.729582258432,47.8521521846453
2,8,3,1,41,64,64,220.664874282367,47.8521521846453
2,8,4,1,50,64,36,220.757466394031,47.8521521846453
2,8,5,1,61,55,11,220.89117064011,47.8521521846453
2,8,6,1,64,64,38,221.209317141667,47.8521521846453
2,8,7,1,64,8,10,224.136362824695,47.8521521846453
2,8,8,1,64,8,39,224.798519310043,47.8521521846453
2,8,9,1,59,41,53,232.816921128316,47.8521521846453
2,8,10,2,9,54,64,238.049903451058,47.8521521846453
13,8,1,1,64,8,8,209.50894400648,32.236726351579
13,8,2,1,64,34,8,210.650936254223,32.236726351579
13,8,3,1,64,34,31,212.918969282641,32.236726351579
13,8,4,1,64,8,56,213.238893576063,32.236726351579
13,8,5,1,61,55,11,214.571916318595,32.236726351579
13,8,6,1,58,8,37,215.808568198888,32.236726351579
13,8,7,1,50,19,64,216.605372162148,32.236726351579
13,8,8,1,59,41,53,220.057994484681,32.236726351579
13,8,9,2,38,55,64,220.864465040527,32.236726351579
13,8,10,2,9,54,64,230.312811255869,32.236726351579
7,7,1,1,64,64,8,205.834138222913,41.2919749498367
7,7,2,1,40,49,64,208.076393017285,41.2919749498367
7,7,3,1,45,64,64,208.633395588406,41.2919749498367
7,7,4,1,64,8,64,209.37055874898,41.2919749498367
7,7,5,1,64,64,64,209.770623372547,41.2919749498367
7,7,6,1,49,64,37,211.471930321363,41.2919749498367
7,7,7,1,61,55,11,212.421243926362,41.2919749498367
7,7,8,1,59,41,53,216.243307104476,41.2919749498367
7,7,9,2,37,55,64,219.323169308184,41.2919749498367
7,7,10,3,64,64,64,220.575696461049,41.2919749498367
4,7,1,1,47,64,64,206.389771617448,39.8573222359022
4,7,2,1,49,64,40,206.854555330932,39.8573222359022
4,7,3,1,41,64,56,207.895876858382,39.8573222359022
4,7,4,1,35,53,64,209.266419690002,39.8573222359022
4,7,5,1,64,64,50,209.804887081401,39.8573222359022
4,7,6,1,64,64,8,210.503426068571,39.8573222359022
4,7,7,1,64,8,64,210.539725750713,39.8573222359022
4,7,8,1,61,55,11,213.95692985427,39.8573222359022
4,7,9,1,59,41,53,216.032577028669,39.8573222359022
4,7,10,3,64,64,64,216.261043772906,39.8573222359022
8,8,1,1,64,32,33,211.588953506446,43.7359494487445
8,8,2,1,48,30,64,213.998968876745,43.7359494487445
8,8,3,1,64,39,9,215.958883863289,43.7359494487445
8,8,4,1,64,46,32,216.858513033087,43.7359494487445
8,8,5,1,36,38,64,218.046188238531,43.7359494487445
8,8,6,1,59,41,53,219.543469326196,43.7359494487445
8,8,7,1,61,55,11,219.67739347741,43.7359494487445
8,8,8,3,64,64,64,222.068458797827,43.7359494487445
8,8,9,1,48,55,40,228.493515197626,43.7359494487445
8,8,10,2,39,54,64,228.899401881824,43.7359494487445
18,8,1,1,38,51,64,208.783314175672,28.2537737647692
18,8,2,1,54,64,64,216.865124690115,28.2537737647692
18,8,3,1,45,44,64,217.274338726879,28.2537737647692
18,8,4,1,51,60,37,217.638231492511,28.2537737647692
18,8,5,1,56,8,64,219.184715959351,28.2537737647692
18,8,6,1,61,55,11,224.739913065461,28.2537737647692
18,8,7,1,59,41,53,225.571651099311,28.2537737647692
18,8,8,1,64,8,8,226.256011269566,28.2537737647692
18,8,9,1,64,38,33,226.954779688097,28.2537737647692
18,8,10,2,9,54,64,229.517524277982,28.2537737647692
16,7,1,1,64,8,8,214.899463745005,26.0417321681976
16,7,2,1,64,64,51,214.989014876039,26.0417321681976
16,7,3,1,64,8,64,215.244911635376,26.0417321681976
16,7,4,1,47,64,45,217.837761391678,26.0417321681976
16,7,5,1,47,64,64,219.151342149073,26.0417321681976
16,7,6,1,64,8,38,219.547158974747,26.0417321681976
16,7,7,1,37,48,64,221.171594672734,26.0417321681976
16,7,8,1,61,55,11,221.844384603443,26.0417321681976
16,7,9,1,59,41,53,224.627904494531,26.0417321681976
16,7,10,2,40,58,64,230.221153668996,26.0417321681976
15,8,1,1,49,49,64,218.697840254374,34.646998333931
15,8,2,1,44,64,64,219.363698048531,34.646998333931
15,8,3,1,61,55,11,220.162197655685,34.646998333931
15,8,4,1,64,42,29,220.708598592335,34.646998333931
15,8,5,1,38,45,64,221.757510765728,34.646998333931
15,8,6,1,59,41,53,223.374105997461,34.646998333931
15,8,7,1,64,64,64,224.201046348397,34.646998333931
15,8,8,1,52,60,38,226.224649563024,34.646998333931
