repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins
10,6,0.832443645763859,0.901924511301587,141.401397736063,8.77512103227003,0.831789238888925,0.900922861587886,142.407097313465,8.78212971391972,0.665706833203634
4,7,0.832542557163661,0.902026190411951,141.128364174155,8.76152320148348,0.831627458770988,0.900485373029433,144.315019779534,8.85972049125521,0.664810033639272
5,7,0.832818135337088,0.902190631923204,141.265270196974,8.76212297095823,0.828909479087025,0.899708595439727,143.186474069464,8.86374850024184,0.671256200472514
6,7,0.833168166974403,0.902438924297321,141.069396425115,8.75442814900262,0.826356773856145,0.899443849652576,144.519630631553,8.96050261404407,0.672213983535767
7,7,0.831768775821946,0.90143885216787,141.881344560237,8.78732415044515,0.836693500775241,0.903331376830506,139.02894973963,8.65207771883559,0.674467051029205
8,7,0.832750713718898,0.902122534752155,140.941595946476,8.75353673550998,0.829013060383722,0.899357812538532,146.584255545353,8.96088599961323,0.675299032529195
1,8,0.832582224672231,0.901998993036195,141.073731382331,8.76786037816772,0.829849067624284,0.901184806726269,145.907990912347,8.82481877598873,0.676562337080638
2,8,0.832997887594957,0.902292982273933,141.057706559912,8.76762699017927,0.826987206186571,0.899172088030578,145.325323638738,8.85416005052384,0.67533331712087
9,7,0.832910456027225,0.90229861544981,140.878096110287,8.74917198976523,0.82938808380843,0.89971450534003,145.740911223421,8.95480213290934,0.676861548423767
3,8,0.832591060423662,0.901993153611855,141.623224804275,8.77237735951924,0.829263525224623,0.901015657182493,141.313986249908,8.83252502507301,0.681439864635468
10,7,0.832229526491031,0.901748778226019,141.454435548454,8.76898171160039,0.832512977590126,0.900601640136393,142.911710606201,8.83903982420749,0.673163684209188
4,8,0.832373244552636,0.901845645583997,141.413904251105,8.77010081169004,0.832107037700373,0.90180096162216,142.51257750321,8.77618903779337,0.671200752258301
5,8,0.83334477170214,0.902496520880524,141.16780900484,8.76366967882226,0.822084985814193,0.897248617751502,145.579135117865,8.88804197237014,0.669303850332896
6,8,0.832922088706215,0.902220533402065,141.323522333206,8.76663641583691,0.826715255661638,0.899426794799209,143.642891237577,8.86910905273611,0.66976979970932
7,8,0.832292763419131,0.901783822297192,141.532990583817,8.77378039813459,0.832191810607905,0.903575202108138,141.972916192488,8.77553031294744,0.670151631037394
8,8,0.832778542779229,0.902174591207009,141.360074683219,8.78297581806214,0.829485278555852,0.900539040256031,142.188412375436,8.73411932644579,0.674289349714915
1,9,0.832250475701504,0.901754309898587,141.454722468667,8.76841855033225,0.832317409363525,0.900994179761733,142.873547307569,8.82708203875406,0.673366963863373
2,9,0.832958192000461,0.902314521646523,140.816611422115,8.75355378784113,0.828142241808175,0.900442455322249,147.115757001738,8.91820210592149,0.672984270254771
9,8,0.832852294116062,0.902204000041485,140.60835101163,8.74426632922133,0.828737018980557,0.898005034389554,149.240159086861,8.99907983268885,0.672651716073354
3,9,0.832450372838652,0.901932591038427,141.56556255413,8.7704251279051,0.832541911370191,0.9012793706659,140.313142487533,8.80722560567566,0.676412483056386
10,8,0.832038322143506,0.901625495514967,142.532172894692,8.80538608777049,0.835251752724597,0.906169834268326,132.568593529196,8.55359290687602,0.673733516534169
4,9,0.831642265984801,0.901369735510021,141.907258883353,8.7690628479766,0.838607604331646,0.905115909408909,138.103911722942,8.77372201031757,0.673940968513489
5,9,0.832184636129861,0.901801401432113,141.333818977746,8.76338558279489,0.835001043271223,0.902197851503238,142.278889814002,8.84024557848503,0.672200465202332
6,9,0.833396681619328,0.902525354007255,140.685927153099,8.75618683615428,0.822110780690867,0.896832628739253,149.74096359311,8.93593050834333,0.672782866160075
7,9,0.833333470897713,0.902553190381541,140.980725094184,8.76533369638619,0.824725797026809,0.898131879183621,145.372993050274,8.86302076783635,0.674134083588918
8,9,0.832213024570468,0.901787519225885,141.089938046802,8.76763596104129,0.834570548742041,0.901375224912272,144.824652919684,8.76926726432109,0.670523198445638
1,10,0.833335539700462,0.902527778913081,140.817708498173,8.76132491926313,0.824499703097791,0.897413546255954,147.007995133867,8.90451429269212,0.672255214055379
2,10,0.833353082554453,0.902517415427903,141.187227055525,8.77194527209885,0.823071753089838,0.897336460085418,144.533881161819,8.83929171011804,0.669164117177327
9,9,0.831460614495558,0.901270238158665,142.069267335181,8.79195339360185,0.840595753725755,0.907271141373086,136.30496703884,8.5601601879489,0.670295516649882
3,10,0.832970319978464,0.902264184851813,141.088714478277,8.75491993493423,0.826425140145108,0.89949897830214,145.708440846572,8.97257938200432,0.668814718723297
10,9,0.832607431674738,0.902055077274932,141.640797741192,8.77422363224418,0.831530187513304,0.90293809368454,139.32632828242,8.78251062859316,0.668691468238831
4,10,0.833147426132766,0.902402404016704,140.711034486241,8.75338149368451,0.825294216633674,0.897619059894194,148.776168907955,8.96760309319848,0.662376813093821
5,10,0.83235475882148,0.901832120361369,141.374252223344,8.76257419358092,0.831427302992259,0.90118343170027,143.5258000116,8.89683362360944,0.661995617548625
6,10,0.832201474481165,0.901782420776158,141.901593674801,8.79162042777094,0.834553787496689,0.903507275865743,137.45430339897,8.65359937513057,0.662923816839854
7,10,0.832579905961538,0.902031153409361,141.092418195968,8.76027442308575,0.831106135213813,0.900727092581874,144.764510614345,8.86941686868552,0.665016996860504
8,10,0.833126191875737,0.902378229975854,140.884018581379,8.74642906125282,0.826063920767629,0.898697274804966,146.743819790069,8.99274730035271,0.663720802466075
9,10,0.833101818479769,0.902278568165355,141.333491484095,8.77504516989563,0.823154696900347,0.896428278685997,144.843055700325,8.78921030545471,0.662823383013407
11,1,0.8327612447265,0.902105680736275,141.463095922126,8.77169806735308,0.828038286143694,0.899795042889433,142.418553235196,8.81338604398453,0.662689832846324
10,10,0.8323011058412,0.901810191974561,141.073359827005,8.75699344273198,0.833065681724705,0.900267641469653,145.520341434065,8.87580889613393,0.663194568951925
12,1,0.831913560762117,0.90156772039415,142.190901339554,8.78860601792419,0.836550948672549,0.904918111129295,135.376433350185,8.69900132485977,0.662609001000722
13,1,0.832679128404091,0.902123007127197,140.591852602783,8.74241852521461,0.83028376080924,0.899725882462848,149.326237244439,8.99359353096339,0.66793786684672
14,1,0.832681002319151,0.90209961451755,141.175627697799,8.77604878374757,0.829980031334935,0.901069985135889,144.258009891514,8.74177521557522,0.659470570087433
15,1,0.832256185207567,0.901791618826245,141.219674762918,8.76210928438594,0.833131360494133,0.902252728343051,144.230693855643,8.86133453876374,0.662151567141215
16,1,0.832838738620622,0.902214508974608,141.125429513483,8.7703826741526,0.829372003168964,0.900005870866803,143.905921562098,8.79015278528946,0.660794182618459
17,1,0.832253721784502,0.901808153757414,141.422193763289,8.76260259882214,0.833104468929018,0.900371315391094,142.53848543943,8.87125349562547,0.656628632545471
18,1,0.832910179246561,0.902256373497492,141.216619862112,8.76772817034077,0.827170783848565,0.898481536112521,144.303681844909,8.81493322100856,0.656915903091431
11,2,0.832501705477787,0.901973671410296,141.404100345603,8.76746682229961,0.831775496939676,0.900584642847421,142.025783406064,8.85567725315893,0.662972831726074
19,1,0.832440733157101,0.901937482176166,141.895092640871,8.78192836624603,0.832425587289664,0.902413344526769,137.458875555369,8.72966714434552,0.660022767384847
12,2,0.831836214542468,0.901494666422247,141.928228621737,8.7802080556035,0.836445992579555,0.90588324506193,138.253283597299,8.75316140247845,0.658469216028849
13,2,0.832753462748584,0.902129123060515,141.448849307851,8.77396634951672,0.829271668664996,0.901364628065571,141.754102895307,8.79485819912756,0.660028064250946
20,1,0.832512227391147,0.901981826085825,141.576226575391,8.77525821871816,0.831159746044254,0.902691223443825,140.891891878045,8.80367810182998,0.66310639778773
14,2,0.832171986772419,0.901761636031741,141.697813765712,8.77613735068118,0.834638249449237,0.903429739312843,139.32749049868,8.74039016974783,0.662124586105347
15,2,0.832214944137891,0.901794442319694,141.413794234883,8.77584802929324,0.83341959847246,0.901863217775269,142.579406713621,8.71419981010413,0.658793532848358
16,2,0.833142081338879,0.902450006285867,141.017295470335,8.76024544834535,0.827167747006321,0.900732936311495,144.691786827158,8.90901808592053,0.655355115731557
17,2,0.833009183764283,0.902293163335629,141.447545509927,8.76877751875242,0.826663419935536,0.900720200907707,142.042097540587,8.84304391023825,0.66067441701889
18,2,0.832414846752079,0.901885178963695,141.394131295526,8.77367203823754,0.831320645604222,0.900311740947665,143.049077411076,8.77970089562479,0.660664633909861
11,3,0.833292725483632,0.902522816642313,140.227658971819,8.74393944017207,0.824266947438717,0.89507955019604,153.145554139055,8.97902073529413,0.660035280386607
19,2,0.832645921826539,0.902048413164686,141.860052372286,8.78210499323927,0.829692812916482,0.901978056960562,138.478894434837,8.74962509548793,0.660966833432515
12,3,0.832382660334072,0.901873951477473,141.413422409648,8.76352220224929,0.832430509905744,0.902822784677618,142.188549108665,8.84293897218808,0.659119816621145
13,3,0.83320364502802,0.902422320669232,140.768809400718,8.75032847252136,0.824597237856262,0.896760754898885,148.353258719796,8.97039982555357,0.659696531295776
20,2,0.832299408968575,0.901833416491236,141.40950442213,8.77506742152996,0.833619938893552,0.902818126983412,141.946565761234,8.76013454993725,0.662883615493774
